Real,Predict
1288.0299784964322,1099.5045942318438
1290.7399653583764,1240.2710342836378
1451.3300456815957,1056.2382394528388
1405.450018262863,1270.6910036760569
1501.170008662939,1413.5165433484315
165.56999663479627,1149.1490495586395
-0.2999999487260357,556.1213001227378
-0.2999999487260357,540.50655421108
-0.2999999487260357,80.3410236018896
-0.2999999487260357,400.25052381038665
-0.2999999487260357,535.7828849461674
-0.2999999487260357,-21.145528342034666
139.27999873779714,-2.9736102983052843
1370.6599651831389,111.85082046151162
856.9799957811832,409.5968113529682
1162.0199546700715,798.5019380676746
1536.7600177657603,1341.358615359068
1543.420002271533,1183.3515580195187
1465.0700078588723,1207.8006957787275
1042.9200351184606,1424.3156245881319
1503.7599974775314,1136.3877401870488
1478.8999685716628,1406.0195445990562
883.0400051605701,1506.0612293809652
-0.2999999487260357,853.5898651880026
-0.2999999487260357,347.399232121408
-0.2999999487260357,706.007452456653
-0.2999999487260357,197.53667073488234
-0.2999999487260357,-167.43650794714688
-0.2999999487260357,307.8621974626183
-0.2999999487260357,0.1087368695996701
-0.2999999487260357,-4.523276935329195
-0.2999999487260357,3.186788078965619
-0.2999999487260357,-1.0445268234750256
-0.3300001861713827,-3.567208659586031
988.729957165122,6.529810789320617
10.04000038087368,-38.81586483694613
20.390000305883586,-40.18552134200931
-0.2999999487260357,331.2072045817971
-0.2999999487260357,153.17312792733313
-0.2999999487260357,-152.32853784479198
-0.2999999487260357,245.6273045967519
-0.2999999487260357,11.503260238952935
-0.2999999487260357,-5.130490956436843
-0.2999999487260357,0.7087619355134666
-0.2999999487260357,3.6349790733912957
-0.2999999487260357,-6.149785394712817
-0.2999999487260357,2.605825444734655
-0.2999999487260357,0.6814123418554663
-0.2999999487260357,-5.1437517942511475
-0.2999999487260357,3.5093989284057168
-0.2999999487260357,2.046965537141077
-0.359999698009342,-3.833118008123711
-0.2999999487260357,-0.19596671511884783
-0.2999999487260357,2.697606797600165
-0.2999999487260357,-3.4501449685101395
-0.2999999487260357,-3.314703819125425
-0.2999999487260357,5.498536935877055
-0.2999999487260357,-2.256384764323011
-0.2999999487260357,-1.2621016498981044
-0.2999999487260357,4.984063883405178
-0.2999999487260357,-2.8500339181208982
-0.2999999487260357,0.04060886635910713
-0.2999999487260357,2.2945710765197873
-0.2999999487260357,-2.243801643808838
-0.2999999487260357,-1.419168439062778
-0.2999999487260357,2.921439262134954
-0.2999999487260357,0.886260740305297
-0.2999999487260357,-5.064754917949903
-0.2999999487260357,3.9219509903760623
-0.2999999487260357,0.22584192029666147
-0.2999999487260357,-6.237500080973841
-0.2999999487260357,2.7816626086086034
-0.2999999487260357,-2.263855980790686
-0.6399999792128802,-2.9108615854335946
-0.2999999487260357,1.980473778559826
-0.2999999487260357,1.1881903279805555
-0.2999999487260357,-0.6817898854939267
-0.2999999487260357,1.3003256936790422
-0.2999999487260357,1.1516661545122042
-0.2999999487260357,-4.419896022763568
-0.2999999487260357,1.1122555148554965
-0.2999999487260357,3.965366257205605
-0.2999999487260357,-1.9590968871070071
-0.2999999487260357,4.369819815121591
-0.2999999487260357,2.726446788832545
-0.2999999487260357,-3.4617158667184413
-0.2999999487260357,-3.3123256409121677
-0.2999999487260357,-3.0491231707343833
-0.2999999487260357,-5.054971553541254
-0.2999999487260357,-3.6282627164036967
-0.2999999487260357,1.5972340782312675
-0.2999999487260357,-0.866501953327097
-0.2999999487260357,0.9963593260664492
-0.2999999487260357,4.463908599480055
-0.2999999487260357,-1.6089993042126298
-0.2999999487260357,-4.4058780136401765
-0.2999999487260357,1.2803199723921714
-0.2999999487260357,-5.7759727855655365
-0.2999999487260357,-5.9128100035642275
-0.2999999487260357,-0.5698823605151847
-0.2999999487260357,-1.3675755769736133
-0.2999999487260357,3.6685529272211714
-0.2999999487260357,4.537963363863527
-0.2999999487260357,3.6252334405668076
-0.2999999487260357,2.752359679862857
-0.2999999487260357,4.304516601441428
-0.2999999487260357,4.505155751435086
-0.2999999487260357,2.752937263343483
-0.2999999487260357,4.559035728010349
-0.2999999487260357,4.446776283448562
-0.2999999487260357,2.748111974215135
-0.2999999487260357,1.8105735343322156
-0.2999999487260357,-1.3252748430916108
-0.2999999487260357,-4.000816759536974
-0.2999999487260357,-1.1443526226445102
-0.2999999487260357,2.4111239399947224
-0.2999999487260357,1.2816028462536633
-0.2999999487260357,3.3071445763669907
-0.2999999487260357,0.7773862542072311
-0.2999999487260357,-6.138112911470234
-0.2999999487260357,-5.4967953431396746
-0.2999999487260357,-3.0609317053621634
-0.2999999487260357,1.199810930294916
-0.2999999487260357,2.285714312745258
-0.2999999487260357,5.37777700076811
-0.2999999487260357,3.9682512721791863
-0.2999999487260357,2.814087825943716
-0.2999999487260357,1.6769050437957047
-0.2999999487260357,1.5675342422444372
2.489052712303062e-07,-10.009760195179842
2.489052712303062e-07,-11.522930231816135
2.489052712303062e-07,-8.132653791550547
2.489052712303062e-07,2.1116236858535555
2.489052712303062e-07,5.218506179163232
2.489052712303062e-07,6.515133203081787
2.489052712303062e-07,5.6009288455732165
2.489052712303062e-07,4.686823896276764
2.489052712303062e-07,1.8259143257234245
2.489052712303062e-07,-10.754117277800106
2.489052712303062e-07,-11.187191693517379
2.489052712303062e-07,0.3994144635135307
2.489052712303062e-07,4.335257684029639
2.489052712303062e-07,3.18192796068266
2.489052712303062e-07,0.0538845791248604
2.489052712303062e-07,3.709795725531876
2.489052712303062e-07,3.7569043339649215
2.489052712303062e-07,2.8570024236757305
2.489052712303062e-07,3.8152047107461837
2.489052712303062e-07,3.341113160615787
2.489052712303062e-07,2.402209853236563
2.489052712303062e-07,3.662557958983816
2.489052712303062e-07,1.1886830153968184
2.489052712303062e-07,0.3440121626388281
2.489052712303062e-07,1.371885819863528
2.489052712303062e-07,1.1871011912915854
2.489052712303062e-07,1.342307160310447
2.489052712303062e-07,1.5385360686015337
2.489052712303062e-07,1.2533034325251355
2.489052712303062e-07,0.5175019866134971
2.489052712303062e-07,1.2451396238058805
2.489052712303062e-07,-0.6105091181537137
2.489052712303062e-07,-0.43952046284452084
2.489052712303062e-07,0.8297852661041542
2.489052712303062e-07,-1.257388467111159
2.489052712303062e-07,1.165555005520582
2.489052712303062e-07,-0.7222729728696868
2.489052712303062e-07,1.3739552521333098
2.489052712303062e-07,1.1713758279848843
2.489052712303062e-07,-2.5783893687906674
2.489052712303062e-07,2.2102613029256464
2.489052712303062e-07,0.2620918141724541
2.489052712303062e-07,1.51541676601395
2.489052712303062e-07,-1.096338818995282
2.489052712303062e-07,-2.410815059044398
2.489052712303062e-07,-2.35899254221702
2.489052712303062e-07,-2.109383238037117
2.489052712303062e-07,-2.0895298943016676
2.489052712303062e-07,0.046491365451365646
2.489052712303062e-07,-1.1439716787659564
2.489052712303062e-07,-1.6099034110177308
2.489052712303062e-07,-4.27476511232322
2.489052712303062e-07,-3.4243630496133117
2.489052712303062e-07,-5.400682839776855
2.489052712303062e-07,-4.496189648741856
2.489052712303062e-07,-3.561166526868474
2.489052712303062e-07,-3.9732828616024927
2.489052712303062e-07,-1.657369743892923
2.489052712303062e-07,2.980569008160382
2.489052712303062e-07,5.067109648929908
2.489052712303062e-07,6.615253961654379
2.489052712303062e-07,3.6118793622031804
2.489052712303062e-07,1.9132411748357117
2.489052712303062e-07,-0.7886355733359233
2.489052712303062e-07,0.37125146397389464
2.489052712303062e-07,2.0771631397958843
2.489052712303062e-07,3.5911110275518148
2.489052712303062e-07,5.001820221790112
2.489052712303062e-07,2.6674737740028647
2.489052712303062e-07,3.4485625538043676
2.489052712303062e-07,2.194129599481821
2.489052712303062e-07,0.5904697911301627
2.489052712303062e-07,-1.7781122644245624
2.489052712303062e-07,-4.16080157881137
2.489052712303062e-07,-1.128887752390001
2.489052712303062e-07,3.0170315050007774
2.489052712303062e-07,5.003618276896886
