TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
76,1,00:00,,,,,,,,,,
76,1,00:10,5.53,-1.22,30.96,31.05,177.21,0.52,0.52,0.52,-0.13,295.94
76,1,00:20,5.35,-1.82,30.9,31.01,177.21,0.03,0.03,0.03,-0.15,287.25
76,1,00:30,5.73,-1.18,30.83,31.02,177.21,0.45,0.45,0.45,-0.13,317.28
76,1,00:40,5.39,-4.47,30.79,30.96,177.21,0.02,0.02,0.02,-0.12,277.87
76,1,00:50,5.18,-6.55,30.74,30.71,177.21,0.02,0.02,0.02,-0.13,247.89
76,1,01:00,5.33,-6.25,30.58,30.66,177.21,0.02,0.02,0.02,-0.12,267.8
76,1,01:10,4.82,-9.63,30.42,30.47,177.21,0.02,0.02,0.02,-0.13,219.19
76,1,01:20,4.5,-10.45,30.3,30.25,177.21,0.02,0.02,0.02,-0.1,190.25
76,1,01:30,4.5,0.82,30.16,30.16,166.12,0.02,0.02,0.02,-0.15,194.16
76,1,01:40,4.81,2.7,30.05,30.07,164.71,0.02,0.02,0.02,-0.13,235.67
76,1,01:50,5.06,-2.78,29.89,29.97,164.71,0.02,0.02,0.02,-0.12,255.25
76,1,02:00,5.36,-6.65,29.79,29.99,164.71,0.02,0.02,0.02,-0.16,270.93
76,1,02:10,5.52,-9.9,29.79,30.05,164.71,0.02,0.02,0.02,-0.15,297.27
76,1,02:20,5.53,-4.87,29.79,30.11,164.71,0.03,0.03,0.03,-0.16,309.62
76,1,02:30,5.49,-3.21,29.79,29.98,164.71,0.15,0.15,0.14,-0.1,305.31
76,1,02:40,5.36,-4.28,29.75,29.94,154.62,0.31,0.3,0.3,-0.11,280.92
76,1,02:50,5.19,-8.39,29.7,29.8,152.16,0.07,0.07,0.07,-0.11,277.37
76,1,03:00,5.23,2.54,29.7,29.77,141.65,0.14,0.14,0.14,-0.12,263.87
76,1,03:10,5.37,-1.59,29.7,29.81,150.61,0.23,0.23,0.23,-0.12,291.79
76,1,03:20,5.14,-4.44,29.76,29.82,152.16,0.26,0.26,0.26,-0.16,269.03
76,1,03:30,5.05,-5.86,29.7,29.76,152.16,0.03,0.03,0.03,-0.14,260.61
76,1,03:40,5.31,-9.33,29.67,29.76,152.16,0.06,0.06,0.06,-0.13,266.06
76,1,03:50,5.8,-4.97,29.59,29.8,144.29,0.61,0.61,0.61,-0.16,313.68
76,1,04:00,6.1,-4.89,29.51,29.85,139.61,1.68,1.68,1.68,-0.15,356.17
76,1,04:10,6.56,-3.75,29.55,29.83,139.61,2.93,2.93,2.93,-0.11,361.74
76,1,04:20,7.6,6.76,29.7,29.9,139.61,5.46,5.46,5.46,-0.14,348.71
76,1,04:30,7.5,8.73,29.79,29.98,139.61,5.79,5.79,5.79,-0.1,351.51
76,1,04:40,7.94,8.12,29.89,30.03,139.61,5.93,5.93,5.93,-0.1,364.77
76,1,04:50,7.82,8.92,29.97,30.11,139.61,6.0,6.0,6.0,-0.15,362.74
76,1,05:00,7.86,6.82,30.0,30.16,139.61,5.86,5.86,5.86,-0.19,360.28
76,1,05:10,7.68,6.63,30.02,30.1,139.61,5.73,5.73,5.73,-0.13,350.64
76,1,05:20,7.39,6.38,30.0,30.15,139.61,4.63,4.63,4.63,-0.12,354.81
76,1,05:30,6.79,5.75,29.98,30.03,139.61,2.98,2.98,2.98,-0.15,354.7
76,1,05:40,5.89,-2.43,29.84,29.97,139.61,1.51,1.51,1.51,-0.12,346.06
76,1,05:50,5.88,-6.46,29.79,30.02,139.61,1.04,1.04,1.04,-0.14,341.96
76,1,06:00,6.35,-7.66,29.79,29.95,139.61,2.3,2.3,2.3,-0.16,353.28
76,1,06:10,7.72,-5.3,29.73,30.08,130.81,5.11,5.11,5.11,-0.12,371.4
76,1,06:20,8.99,-4.25,29.61,30.0,127.06,8.15,8.15,8.15,-0.16,355.9
76,1,06:30,9.51,2.58,29.42,29.78,116.75,9.02,9.02,9.02,-0.18,378.56
76,1,06:40,10.82,-0.59,29.14,29.57,127.04,11.75,11.75,11.75,-0.16,347.2
76,1,06:50,11.61,-2.25,28.96,29.34,127.04,12.62,12.62,12.62,-0.12,358.73
76,1,07:00,11.35,-6.75,28.83,29.27,127.04,12.15,12.15,12.15,-0.15,367.24
76,1,07:10,12.48,-6.01,28.77,29.11,127.04,14.75,14.75,14.75,-0.14,342.94
76,1,07:20,13.33,-2.84,28.72,29.29,127.04,13.23,13.23,13.23,-0.18,459.72
76,1,07:30,13.4,-1.58,28.56,29.21,127.04,13.36,13.36,13.36,-0.19,456.66
76,1,07:40,13.29,-2.41,28.4,29.11,127.04,12.88,12.88,12.88,-0.16,483.16
76,1,07:50,12.18,-1.41,28.23,29.05,127.04,10.96,10.96,10.96,-0.19,505.51
76,1,08:00,11.95,-1.06,28.09,29.13,127.04,9.68,9.68,9.68,-0.18,582.45
76,1,08:10,11.69,-2.84,28.17,29.39,127.05,7.98,7.98,7.98,-0.14,760.55
76,1,08:20,10.99,-5.98,28.34,29.66,127.13,5.92,5.92,5.92,6.35,804.01
76,1,08:30,9.75,0.54,28.6,29.92,118.74,3.46,3.46,3.46,141.26,887.27
76,1,08:40,10.74,3.82,29.08,29.43,122.34,13.58,13.58,13.58,99.19,292.46
76,1,08:50,12.19,-0.93,29.38,29.85,127.19,12.0,12.0,12.0,115.66,486.27
76,1,09:00,12.43,-2.59,29.66,30.22,127.21,12.8,12.8,12.8,66.5,473.93
76,1,09:10,11.57,-2.77,29.95,30.36,127.21,9.44,9.44,9.44,44.57,595.27
76,1,09:20,10.94,-0.38,30.27,30.71,127.21,11.59,11.59,11.59,14.38,413.07
76,1,09:30,11.69,-0.71,30.58,31.28,127.21,5.24,5.24,5.24,85.08,1131.22
76,1,09:40,10.98,3.27,30.92,31.79,127.21,5.07,5.07,5.07,46.23,941.03
76,1,09:50,10.67,6.84,31.28,32.15,127.21,2.01,2.01,2.01,95.64,1211.63
76,1,10:00,10.36,4.7,31.61,32.47,127.21,2.74,2.74,2.74,98.93,1070.51
76,1,10:10,9.79,2.51,31.92,32.76,130.34,1.24,1.24,1.24,78.2,1081.23
76,1,10:20,9.88,-8.61,32.1,33.18,139.82,0.05,0.05,0.05,57.12,1156.25
76,1,10:30,9.38,-6.36,32.23,33.41,135.8,0.03,0.03,0.03,5.69,1069.12
76,1,10:40,7.84,2.97,32.6,33.56,138.54,0.02,0.02,0.02,-15.03,747.55
76,1,10:50,7.55,2.0,32.97,33.88,139.91,0.01,0.01,0.01,-34.04,690.89
76,1,11:00,8.1,3.07,33.28,34.13,150.09,0.16,0.16,0.16,-92.45,783.97
76,1,11:10,7.21,1.48,33.36,34.25,147.9,0.02,0.02,0.02,-139.85,593.99
76,1,11:20,6.95,0.47,33.56,34.18,163.39,0.02,0.01,0.02,-190.31,555.94
76,1,11:30,7.53,1.9,33.72,34.58,169.14,0.02,0.02,0.02,-228.43,676.66
76,1,11:40,7.79,-4.72,33.77,34.93,177.85,0.04,0.04,0.04,-247.88,721.35
76,1,11:50,7.29,-2.93,34.07,35.0,169.63,0.03,0.03,0.03,-218.96,599.99
76,1,12:00,7.15,4.33,34.4,34.86,178.31,0.02,0.02,0.02,-184.64,580.51
76,1,12:10,6.92,-6.85,34.57,35.4,183.26,0.01,0.01,0.01,-73.15,512.37
76,1,12:20,7.08,5.98,34.7,35.64,177.46,0.01,0.01,0.01,-60.82,578.02
76,1,12:30,5.26,-1.01,34.83,35.35,182.98,0.01,0.01,0.01,-72.64,301.34
76,1,12:40,6.03,1.52,34.99,35.22,188.76,0.01,0.01,0.01,-95.1,350.42
76,1,12:50,6.97,1.89,35.25,36.04,195.77,0.01,0.01,0.01,-114.87,597.37
76,1,13:00,7.0,0.53,35.29,35.96,201.97,0.02,0.02,0.02,-116.18,520.99
76,1,13:10,6.18,-1.06,35.41,36.11,187.18,0.01,0.01,0.01,-97.7,416.01
76,1,13:20,6.31,1.54,35.63,35.94,212.57,0.01,0.01,0.01,-85.86,425.69
76,1,13:30,6.67,-7.42,35.61,36.6,198.86,0.02,0.02,0.02,-86.69,484.6
76,1,13:40,5.88,0.28,35.76,36.25,165.62,0.01,0.01,0.01,-183.08,297.28
76,1,13:50,5.03,2.21,36.02,36.19,207.17,0.01,0.01,0.01,-189.89,273.18
76,1,14:00,4.38,1.99,36.1,36.13,182.53,0.01,0.01,0.01,-154.24,202.75
76,1,14:10,4.45,4.77,36.32,36.46,207.78,0.01,0.01,0.01,-185.21,249.69
76,1,14:20,2.83,-6.74,36.39,36.24,209.14,14.06,14.06,14.06,-34.58,39.47
76,1,14:30,3.56,-6.05,36.78,37.33,165.97,19.62,19.61,19.62,-36.86,43.97
76,1,14:40,5.18,8.53,36.94,36.9,193.22,1.12,1.12,1.12,-101.51,182.81
76,1,14:50,5.18,0.24,36.84,36.99,198.45,0.01,0.01,0.01,-192.34,273.6
76,1,15:00,5.49,-0.85,36.97,36.83,212.65,0.01,0.01,0.01,-171.51,220.97
76,1,15:10,3.97,2.22,37.08,36.66,201.19,0.01,0.01,0.01,-102.81,125.42
76,1,15:20,4.93,2.65,37.22,36.74,223.99,0.01,0.01,0.01,-133.66,219.74
76,1,15:30,6.06,-3.56,37.24,37.31,213.56,0.01,0.01,0.01,-223.66,386.79
76,1,15:40,5.3,2.06,37.13,37.23,198.82,0.01,0.01,0.01,-177.52,295.07
76,1,15:50,3.35,-7.7,37.14,36.9,218.98,0.01,0.01,0.01,-41.84,86.82
76,1,16:00,6.75,-4.55,37.39,37.27,212.65,0.01,0.01,0.01,-189.52,396.67
76,1,16:10,4.62,2.65,37.35,36.93,187.57,0.01,0.01,0.01,-173.29,210.85
76,1,16:20,2.14,3.71,37.39,36.84,184.76,18.28,18.28,18.28,-0.32,-5.05
76,1,16:30,3.94,29.9,37.98,39.23,185.15,79.26,79.28,79.29,-0.36,0.65
76,1,16:40,4.61,1.79,38.02,38.29,218.55,0.02,0.02,0.02,-125.78,182.11
76,1,16:50,4.89,1.58,37.76,37.28,188.78,0.01,0.01,0.01,-116.72,195.7
76,1,17:00,3.35,5.79,37.67,37.07,205.3,0.01,0.01,0.01,-69.06,100.53
76,1,17:10,2.89,-6.06,37.84,38.03,205.95,53.71,53.72,53.73,-0.52,-2.19
76,1,17:20,3.88,-1.05,38.19,39.04,199.46,0.17,0.17,0.17,-58.33,150.76
76,1,17:30,2.1,3.93,37.43,36.98,199.1,20.8,20.8,20.8,-9.79,14.49
76,1,17:40,2.79,2.55,37.75,38.98,202.1,69.48,69.48,69.49,-0.3,-0.3
76,1,17:50,3.79,3.28,38.14,39.66,206.5,1.34,1.34,1.34,-43.72,139.8
76,1,18:00,3.52,5.71,37.61,37.25,224.92,0.01,0.01,0.01,-20.9,112.97
76,1,18:10,4.2,-4.33,37.54,36.74,222.05,2.5,2.5,2.5,-8.47,11.4
76,1,18:20,3.16,-2.62,37.55,36.77,204.31,0.01,0.01,0.01,-31.24,60.65
76,1,18:30,4.68,4.31,37.51,36.61,220.62,0.01,0.01,0.01,-97.55,194.73
76,1,18:40,5.1,-0.33,37.41,36.56,228.08,0.01,0.01,0.01,-90.78,252.29
76,1,18:50,4.62,-5.18,37.47,36.36,226.77,0.01,0.01,0.01,-44.02,164.96
76,1,19:00,5.11,2.79,37.27,36.24,231.05,0.01,0.01,0.01,-60.9,225.1
