TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
67,1,00:00,,,,,,,,,,
67,1,00:10,5.34,-6.03,324.56,31.87,11.25,0.11,0.11,0.11,-0.15,261.55
67,1,00:20,5.12,-8.34,324.56,31.62,11.25,0.03,0.03,0.03,-0.16,237.76
67,1,00:30,4.9,-8.35,324.56,31.48,11.25,0.05,0.05,0.05,-0.15,207.36
67,1,00:40,4.98,-8.88,324.56,31.34,11.25,0.03,0.03,0.02,-0.17,215.95
67,1,00:50,4.73,-7.71,324.56,31.2,8.14,0.03,0.03,0.03,-0.17,191.05
67,1,01:00,4.76,3.19,324.56,30.97,-1.25,0.02,0.02,0.02,-0.2,238.47
67,1,01:10,4.79,4.42,324.56,30.87,-1.25,0.02,0.02,0.02,-0.18,240.81
67,1,01:20,4.67,4.22,324.56,30.71,-1.25,0.02,0.02,0.02,-0.17,212.39
67,1,01:30,4.13,2.5,324.56,30.53,-1.25,0.02,0.02,0.02,-0.15,167.46
67,1,01:40,3.75,-2.96,324.56,30.47,-1.25,0.03,0.03,0.03,-0.16,149.15
67,1,01:50,3.75,-1.82,324.56,30.23,-1.25,0.03,0.03,0.03,-0.16,151.48
67,1,02:00,4.38,-7.96,324.56,30.2,-1.25,0.02,0.02,0.02,-0.16,172.76
67,1,02:10,4.57,-7.44,324.56,30.15,-1.25,0.02,0.02,0.02,-0.17,200.52
67,1,02:20,4.69,-2.57,324.56,30.0,-1.25,0.02,0.02,0.02,-0.15,227.51
67,1,02:30,5.95,-8.15,324.56,30.16,-4.64,0.48,0.48,0.48,-0.19,323.24
67,1,02:40,6.04,-9.59,324.56,30.2,-13.76,0.69,0.69,0.69,-0.16,303.4
67,1,02:50,5.9,-10.48,324.56,30.2,-13.76,0.04,0.04,0.04,-0.18,300.83
67,1,03:00,5.54,-5.81,324.56,30.11,-13.76,0.56,0.56,0.56,-0.17,312.58
67,1,03:10,5.77,-7.14,324.56,30.09,-13.76,0.55,0.55,0.55,-0.17,302.06
67,1,03:20,5.52,-6.57,324.56,30.1,-20.47,0.28,0.28,0.28,-0.14,296.74
67,1,03:30,5.04,0.28,324.56,29.79,-26.27,0.03,0.03,0.03,-0.18,300.21
67,1,03:40,5.26,-1.46,324.56,29.77,-26.27,0.19,0.19,0.19,-0.16,315.48
67,1,03:50,6.16,-4.69,324.56,29.85,-26.27,1.25,1.25,1.25,-0.18,398.05
67,1,04:00,6.26,-3.81,324.56,30.0,-26.27,2.49,2.49,2.49,-0.16,413.62
67,1,04:10,6.66,1.14,324.56,29.97,-26.27,5.46,5.46,5.46,-0.17,422.6
67,1,04:20,6.9,4.03,324.56,30.0,-26.27,6.4,6.4,6.4,-0.17,437.44
67,1,04:30,6.84,1.34,324.56,30.1,-26.27,6.42,6.42,6.42,-0.17,432.21
67,1,04:40,6.65,3.18,324.56,30.18,-26.27,5.78,5.78,5.78,-0.18,431.48
67,1,04:50,6.73,2.82,324.56,30.2,-26.27,5.85,5.85,5.85,-0.18,426.52
