TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
121,1,00:00,,,,,,,,,,
121,1,00:10,5.41,-9.13,394.33,31.91,63.34,0.31,0.31,0.31,-0.23,287.16
121,1,00:20,5.17,-8.55,394.33,31.83,63.34,0.07,0.07,0.07,-0.26,268.49
121,1,00:30,5.38,-9.05,394.33,31.77,63.34,0.15,0.15,0.15,-0.26,278.12
121,1,00:40,4.97,-4.2,394.33,31.57,55.55,0.05,0.05,0.05,-0.21,243.51
121,1,00:50,4.52,1.17,394.33,31.32,51.12,0.03,0.03,0.03,-0.27,213.76
121,1,01:00,4.59,0.97,394.33,31.13,51.12,0.04,0.04,0.04,-0.2,220.43
121,1,01:10,4.59,0.16,394.33,30.97,51.12,0.03,0.03,0.03,-0.22,205.07
121,1,01:20,4.41,-1.5,394.33,30.79,51.12,0.03,0.03,0.03,-0.22,187.94
121,1,01:30,4.39,-1.6,394.33,30.73,51.12,0.02,0.02,0.02,-0.2,188.14
121,1,01:40,4.46,-3.61,394.33,30.57,51.12,0.03,0.03,0.03,-0.23,194.08
121,1,01:50,4.36,-8.45,394.33,30.45,51.12,0.03,0.03,0.03,-0.21,189.14
121,1,02:00,4.9,-3.86,394.33,30.46,41.06,0.03,0.03,0.03,-0.24,258.96
121,1,02:10,4.73,0.75,394.33,30.49,38.81,0.04,0.04,0.04,-0.23,267.33
121,1,02:20,4.68,3.9,394.33,30.48,38.81,0.05,0.05,0.05,-0.24,262.12
121,1,02:30,4.49,1.83,394.33,30.39,38.81,0.09,0.09,0.09,-0.28,224.96
121,1,02:40,5.32,-7.87,394.33,30.39,35.95,0.78,0.78,0.78,-0.23,273.02
121,1,02:50,4.83,-5.52,394.33,30.26,26.51,0.31,0.31,0.31,-0.23,256.42
121,1,03:00,4.8,-2.95,394.33,30.2,26.51,0.24,0.24,0.24,-0.19,260.53
121,1,03:10,5.56,0.77,394.33,30.32,26.51,0.99,0.99,0.99,-0.23,333.53
121,1,03:20,5.18,1.12,394.33,30.4,26.51,0.26,0.26,0.26,-0.22,301.07
121,1,03:30,4.95,-0.19,394.33,30.4,26.51,0.07,0.07,0.07,-0.23,267.7
121,1,03:40,4.9,-3.13,394.33,30.24,26.51,0.17,0.17,0.17,-0.2,258.12
121,1,03:50,5.54,-6.41,394.33,30.23,26.51,1.39,1.39,1.39,-0.25,301.29
121,1,04:00,6.56,-4.29,394.33,30.39,18.27,5.86,5.86,5.86,-0.24,333.19
121,1,04:10,6.31,5.74,394.33,30.4,14.23,5.98,5.98,5.98,-0.24,355.8
121,1,04:20,7.39,3.12,394.33,30.4,23.41,9.08,9.08,9.08,-0.2,344.5
121,1,04:30,7.25,-2.99,394.33,30.49,26.54,8.2,8.2,8.21,-0.23,362.44
121,1,04:40,7.22,-3.0,394.33,30.49,26.54,8.59,8.59,8.59,-0.25,352.05
121,1,04:50,7.39,-1.6,394.33,30.49,26.55,9.35,9.35,9.35,-0.27,325.55
121,1,05:00,6.89,-2.02,394.33,30.52,26.57,7.69,7.69,7.69,-0.25,345.18
121,1,05:10,6.42,-4.21,394.33,30.5,26.57,6.35,6.35,6.35,-0.23,334.3
121,1,05:20,6.14,-5.02,394.33,30.49,26.57,5.39,5.39,5.39,-0.23,336.99
121,1,05:30,5.95,-8.21,394.33,30.49,26.54,4.23,4.23,4.23,-0.21,314.63
121,1,05:40,6.02,-2.67,394.33,30.53,14.62,4.42,4.42,4.42,-0.26,356.26
121,1,05:50,5.83,-0.16,394.33,30.49,14.3,4.58,4.58,4.58,-0.25,341.93
121,1,06:00,6.12,-0.52,394.33,30.49,14.3,5.53,5.53,5.53,-0.27,354.26
121,1,06:10,6.85,-8.21,394.33,30.49,14.3,7.07,7.07,7.07,-0.26,323.45
121,1,06:20,8.1,-7.83,394.33,30.45,7.87,9.85,9.85,9.85,-0.26,328.66
121,1,06:30,9.36,0.4,394.33,30.4,2.07,13.33,13.33,13.33,-0.25,346.78
121,1,06:40,10.45,4.81,394.33,30.25,2.07,14.8,14.8,14.8,-0.29,376.8
121,1,06:50,10.79,2.51,394.33,30.18,2.07,14.55,14.55,14.55,-0.23,420.95
121,1,07:00,10.22,1.5,394.33,30.09,2.07,13.37,13.37,13.37,-0.26,427.71
121,1,07:10,10.19,4.71,394.33,29.89,2.07,15.88,15.88,15.88,-0.25,327.1
121,1,07:20,11.31,4.88,394.33,30.01,2.07,15.17,15.17,15.17,-0.26,455.51
121,1,07:30,11.11,6.06,394.33,30.09,2.07,14.57,14.57,14.57,-0.25,472.56
121,1,07:40,10.87,4.78,394.33,30.09,2.07,13.61,13.61,13.61,-0.3,493.3
121,1,07:50,10.6,7.46,394.33,30.09,2.07,12.57,12.57,12.57,-0.27,524.81
121,1,08:00,10.82,7.14,394.33,30.17,2.07,11.59,11.59,11.59,-0.25,615.7
121,1,08:10,10.15,2.97,394.33,30.21,2.07,9.07,9.07,9.07,-0.26,802.85
121,1,08:20,9.15,-0.33,394.33,30.36,2.06,7.77,7.77,7.77,5.58,680.5
121,1,08:30,9.65,0.07,394.33,30.63,2.03,5.92,5.92,5.92,147.66,941.21
121,1,08:40,11.21,5.02,394.33,30.74,2.03,17.54,17.54,17.54,113.41,335.56
121,1,08:50,12.29,6.43,394.33,31.07,2.0,16.54,16.54,16.54,119.81,489.43
121,1,09:00,12.35,2.81,394.33,31.3,2.0,16.35,16.35,16.35,69.59,501.34
121,1,09:10,10.24,2.17,394.33,31.46,2.0,11.63,11.63,11.63,43.39,580.48
121,1,09:20,10.89,7.23,394.33,31.74,2.0,15.33,15.33,15.33,13.93,428.98
121,1,09:30,10.23,8.56,394.33,32.01,2.0,5.94,5.94,5.94,82.55,1092.96
121,1,09:40,10.2,-0.33,394.33,32.42,12.34,8.04,8.04,8.04,39.2,801.95
121,1,09:50,9.87,-3.04,394.33,32.88,14.33,3.94,3.94,3.94,85.78,1095.16
121,1,10:00,10.05,-3.15,394.33,33.38,14.33,4.72,4.72,4.72,102.21,1100.4
121,1,10:10,10.01,-3.71,394.33,33.79,14.33,2.41,2.41,2.41,84.48,1181.72
121,1,10:20,9.07,-4.77,394.33,34.11,14.31,0.07,0.07,0.07,52.19,1079.68
121,1,10:30,7.84,3.12,394.33,34.45,14.32,0.01,0.01,0.01,5.56,881.92
121,1,10:40,7.95,3.99,394.33,34.9,14.31,0.01,0.01,0.02,-19.74,918.02
121,1,10:50,7.9,1.06,394.33,35.14,24.36,0.01,0.01,0.01,-46.43,877.26
121,1,11:00,7.98,-0.56,394.33,35.5,26.67,0.01,0.01,0.01,-106.97,937.84
121,1,11:10,7.25,7.52,394.33,35.72,34.56,0.02,0.02,0.02,-171.09,744.12
121,1,11:20,6.73,0.83,394.33,35.76,42.55,0.06,0.06,0.06,-214.54,611.54
121,1,11:30,7.24,-2.86,394.33,35.78,51.35,0.03,0.03,0.03,-231.64,692.41
121,1,11:40,6.04,-0.86,394.33,35.93,55.66,0.04,0.04,0.04,-154.26,444.87
121,1,11:50,6.79,2.06,394.33,36.01,52.59,0.02,0.02,0.02,-230.21,629.21
121,1,12:00,6.79,3.45,394.33,36.19,61.39,0.02,0.02,0.02,-210.95,631.81
121,1,12:10,7.15,-3.74,394.33,36.26,78.92,0.05,0.05,0.05,-89.08,631.28
121,1,12:20,6.68,0.76,394.33,36.39,64.33,0.01,0.01,0.01,-54.51,550.25
121,1,12:30,5.41,-0.81,394.33,36.17,68.27,0.01,0.01,0.01,-76.84,314.76
121,1,12:40,6.63,-1.01,394.33,36.42,71.81,0.04,0.04,0.04,-148.07,538.46
121,1,12:50,7.01,-2.35,394.33,36.73,71.54,0.06,0.06,0.06,-95.55,550.37
121,1,13:00,6.23,-6.03,394.33,36.7,79.38,0.01,0.01,0.01,-112.03,480.28
121,1,13:10,6.38,4.55,394.33,36.94,71.9,0.01,0.01,0.01,-130.31,532.53
121,1,13:20,5.32,-5.39,394.33,36.85,84.62,0.01,0.01,0.01,-60.93,307.23
121,1,13:30,5.85,-0.24,394.33,36.81,70.25,0.01,0.01,0.01,-120.72,482.88
121,1,13:40,6.15,-7.54,394.33,37.35,73.01,0.01,0.01,0.01,-260.78,468.27
121,1,13:50,5.38,2.74,394.33,37.08,54.02,0.01,0.01,0.01,-227.99,330.37
121,1,14:00,5.2,-2.31,394.33,37.11,62.21,0.01,0.01,0.01,-209.98,318.98
121,1,14:10,3.97,8.71,394.33,36.83,64.0,0.01,0.01,0.01,-145.18,192.91
121,1,14:20,4.56,0.25,394.33,37.17,102.8,0.01,0.01,0.01,-202.97,242.51
121,1,14:30,4.25,-9.98,394.33,37.07,76.11,0.01,0.01,0.01,-149.33,149.94
121,1,14:40,2.63,10.81,394.33,36.96,77.37,0.01,0.01,0.01,-27.68,50.61
121,1,14:50,5.54,-5.16,394.33,37.38,94.78,0.01,0.01,0.01,-247.83,360.21
121,1,15:00,5.18,4.36,394.33,37.38,94.31,0.01,0.01,0.01,-223.83,294.63
121,1,15:10,4.32,-8.35,394.33,37.38,67.27,0.01,0.01,0.01,-152.82,196.54
121,1,15:20,3.55,9.95,394.33,37.26,87.28,0.01,0.01,0.01,-83.59,144.18
121,1,15:30,6.01,-2.98,394.33,37.56,97.6,0.01,0.01,0.01,-213.69,383.31
121,1,15:40,6.46,0.36,394.33,37.69,83.66,0.02,0.02,0.02,-254.54,462.02
121,1,15:50,5.72,4.14,394.33,37.57,107.51,0.01,0.01,0.01,-173.24,394.03
121,1,16:00,6.26,-4.51,394.33,37.54,102.05,0.01,0.01,0.01,-241.98,481.95
121,1,16:10,4.77,-8.43,394.33,37.85,67.23,0.01,0.01,0.01,-180.7,231.96
121,1,16:20,5.21,5.68,394.33,37.66,82.24,0.01,0.01,0.01,-241.2,323.19
121,1,16:30,2.07,-4.03,394.33,37.47,84.82,23.75,23.75,23.75,-26.05,27.73
121,1,16:40,3.52,3.55,394.33,38.71,75.19,57.92,57.92,57.91,-0.22,-0.36
121,1,16:50,6.21,-2.63,394.33,38.79,84.73,0.07,0.07,0.07,-215.12,354.07
121,1,17:00,3.44,-3.51,394.33,37.79,60.41,0.01,0.01,0.01,-95.4,138.72
121,1,17:10,2.13,9.79,394.33,37.49,84.72,22.98,22.97,22.98,-0.32,-0.32
121,1,17:20,3.84,5.07,394.33,38.04,87.95,45.38,45.36,45.38,-3.24,6.03
121,1,17:30,3.06,1.27,394.33,37.91,75.99,0.01,0.01,0.01,-53.52,91.79
121,1,17:40,2.69,9.64,394.33,37.02,90.03,0.01,0.01,0.01,-32.24,57.74
121,1,17:50,2.59,-11.65,394.33,37.07,104.94,14.86,14.86,14.86,-1.37,-0.03
121,1,18:00,5.16,7.37,394.33,38.24,97.16,1.6,1.6,1.6,-56.15,296.98
121,1,18:10,5.14,-7.32,394.33,37.36,94.16,0.01,0.01,0.01,-122.0,228.64
121,1,18:20,3.04,0.91,394.33,37.02,77.31,0.01,0.01,0.01,-46.29,80.46
121,1,18:30,3.52,-0.07,394.33,36.87,77.31,0.01,0.01,0.01,-62.98,126.31
121,1,18:40,5.78,8.23,394.33,36.88,96.71,0.01,0.01,0.01,-120.9,393.42
121,1,18:50,5.41,1.95,394.33,36.96,113.58,0.01,0.01,0.01,-78.96,281.1
121,1,19:00,5.21,-1.01,394.33,36.78,92.92,0.01,0.01,0.01,-77.77,287.3
121,1,19:10,5.1,-2.37,394.33,36.79,116.9,0.01,0.01,0.01,-61.61,247.06
121,1,19:20,4.82,-7.82,394.33,36.74,104.98,0.01,0.01,0.01,-33.99,226.27
121,1,19:30,5.07,-4.59,394.33,36.62,88.18,0.01,0.01,0.01,-53.32,255.08
121,1,19:40,5.18,3.11,394.33,36.51,81.21,0.01,0.01,0.01,-71.8,296.48
121,1,19:50,5.18,-3.22,394.33,36.34,81.21,0.01,0.01,0.01,-31.69,265.29
121,1,20:00,9.93,-10.16,394.33,36.28,36.37,0.77,0.77,0.77,10.81,1049.99
121,1,20:10,10.44,1.86,394.33,36.16,21.46,0.81,0.81,0.81,99.59,1351.86
121,1,20:20,9.24,3.09,394.33,36.03,21.46,0.13,0.13,0.13,53.69,1152.59
121,1,20:30,8.4,3.57,394.33,35.91,21.44,0.01,0.01,0.01,39.63,970.9
121,1,20:40,8.26,4.44,394.33,35.86,21.45,0.01,0.01,0.01,55.93,957.73
121,1,20:50,7.82,2.9,394.33,35.84,21.45,0.03,0.04,0.04,85.61,875.83
121,1,21:00,7.61,-2.94,394.33,35.68,21.46,0.01,0.01,0.01,104.07,807.32
121,1,21:10,9.65,-3.16,394.33,35.55,21.46,8.14,8.14,8.14,80.91,651.18
121,1,21:20,12.07,-10.13,394.33,34.9,21.46,16.26,16.26,16.26,73.41,371.25
121,1,21:30,12.95,-7.71,394.33,34.3,21.46,12.75,12.75,12.75,1.61,745.39
121,1,21:40,11.71,-9.36,394.33,33.86,21.46,11.65,11.65,11.65,29.79,642.02
121,1,21:50,9.45,-4.8,394.33,33.34,9.69,8.87,8.87,8.87,33.39,656.93
121,1,22:00,10.68,-7.82,394.33,33.09,9.12,11.69,11.69,11.69,78.65,521.16
121,1,22:10,10.43,-5.26,394.33,32.76,9.12,11.76,11.76,11.76,33.82,541.46
121,1,22:20,9.33,-6.43,394.33,32.31,4.55,11.23,11.23,11.23,0.46,399.09
