TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
18,1,00:00,,,,,,,,,,
18,1,00:10,6.26,-5.86,31.29,37.79,35.35,0.64,0.64,0.64,-0.04,375.78
18,1,00:20,6.1,-4.58,31.29,37.79,35.35,0.23,0.23,0.23,0.0,369.99
18,1,00:30,5.82,-6.76,31.17,37.79,35.35,0.25,0.25,0.25,-0.03,307.73
18,1,00:40,5.89,-7.52,31.09,37.79,35.3,0.04,0.04,0.04,0.01,324.62
18,1,00:50,5.81,-7.21,31.05,37.62,35.29,0.02,0.02,0.02,-0.01,304.66
18,1,01:00,5.87,-8.44,30.9,37.56,35.29,0.03,0.03,0.03,-0.03,304.12
18,1,01:10,5.99,-7.92,30.78,37.35,35.29,0.03,0.03,0.03,-0.03,330.6
18,1,01:20,5.58,-7.93,30.65,37.27,35.29,0.02,0.02,0.02,0.0,262.7
18,1,01:30,4.97,-7.59,30.49,37.23,31.18,0.02,0.02,0.02,0.01,205.77
18,1,01:40,4.79,-2.97,30.26,37.04,22.78,0.02,0.02,0.02,-0.01,218.72
18,1,01:50,5.19,-3.87,30.16,36.98,22.78,0.02,0.02,0.02,0.02,244.61
18,1,02:00,5.19,-8.38,30.05,36.8,22.78,0.02,0.02,0.02,-0.02,222.05
18,1,02:10,5.2,-8.73,29.97,36.71,22.78,0.02,0.02,0.02,-0.01,228.02
18,1,02:20,5.38,-2.43,29.9,36.54,22.78,0.02,0.03,0.02,-0.05,284.9
18,1,02:30,6.54,-7.16,29.85,36.42,21.27,0.49,0.49,0.49,-0.04,386.46
18,1,02:40,6.14,-4.89,29.73,36.11,10.2,1.15,1.15,1.15,-0.03,346.43
18,1,02:50,6.08,-8.49,29.72,36.14,10.2,0.26,0.26,0.26,-0.04,341.4
18,1,03:00,5.86,-5.35,29.7,36.12,10.2,0.73,0.73,0.73,0.03,331.01
18,1,03:10,5.91,-4.7,29.71,36.2,10.2,0.88,0.88,0.88,0.0,318.57
18,1,03:20,5.92,-7.81,29.7,36.2,10.2,0.32,0.32,0.32,-0.05,322.77
18,1,03:30,5.98,-8.62,29.7,36.19,10.2,0.1,0.1,0.1,-0.04,320.37
18,1,03:40,6.26,-7.84,29.65,36.05,6.45,0.99,0.99,0.99,-0.05,341.75
18,1,03:50,6.99,-2.37,29.54,35.9,-2.34,2.23,2.23,2.23,-0.03,453.9
18,1,04:00,7.42,-3.86,29.52,35.88,-2.34,4.31,4.31,4.31,-0.06,437.06
18,1,04:10,7.88,-1.4,29.59,35.79,-2.34,6.27,6.27,6.27,-0.02,437.31
18,1,04:20,7.95,3.74,29.62,35.82,-2.34,7.29,7.29,7.29,-0.03,438.03
18,1,04:30,7.89,4.15,29.69,35.9,-2.34,7.68,7.68,7.68,0.0,431.55
18,1,04:40,7.85,5.88,29.69,35.9,-2.34,7.43,7.43,7.43,-0.06,429.71
18,1,04:50,8.03,3.32,29.79,35.9,-2.34,7.45,7.45,7.45,-0.02,435.26
18,1,05:00,7.82,3.16,29.87,36.03,-2.34,6.88,6.88,6.88,-0.04,439.26
18,1,05:10,8.06,2.25,29.9,36.09,-2.34,7.21,7.21,7.21,-0.01,437.75
18,1,05:20,7.66,2.54,29.9,36.11,-2.34,6.54,6.54,6.54,-0.04,444.8
18,1,05:30,7.71,0.43,29.9,36.2,-2.34,6.02,6.02,6.02,-0.09,442.5
18,1,05:40,7.44,-4.61,29.9,36.13,-2.34,4.92,4.92,4.92,-0.05,428.85
18,1,05:50,7.57,-8.21,29.85,35.96,-2.34,4.59,4.59,4.59,-0.05,423.1
18,1,06:00,8.06,-10.84,29.79,35.61,-10.95,5.8,5.8,5.8,-0.03,431.14
18,1,06:10,9.21,-7.03,29.74,35.23,-22.94,9.33,9.33,9.33,-0.03,412.14
18,1,06:20,10.41,-4.44,29.47,34.85,-39.46,12.51,12.51,12.51,-0.01,393.66
18,1,06:30,9.81,6.38,29.03,34.67,-39.04,12.16,12.16,12.16,-0.04,416.68
18,1,06:40,11.42,-3.4,28.84,34.37,-28.84,14.43,14.43,14.43,-0.11,386.83
18,1,06:50,11.73,-4.56,28.79,33.93,-28.84,14.61,14.61,14.61,-0.05,401.79
18,1,07:00,11.62,-8.61,28.63,33.52,-28.84,14.49,14.49,14.49,-0.05,377.28
18,1,07:10,11.16,-11.67,28.59,33.08,-28.84,63.97,63.96,63.97,-0.19,84.57
18,1,07:20,12.3,-13.54,29.15,32.77,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,07:30,12.22,-14.71,29.19,32.53,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,07:40,12.33,-14.88,29.12,32.22,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,07:50,11.35,-14.0,29.16,32.05,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,08:00,10.71,-14.97,29.02,31.9,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,08:10,11.11,-14.11,28.84,31.76,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,08:20,10.44,-17.48,28.79,31.7,-28.84,90.38,90.37,90.38,-0.3,-0.3
18,1,08:30,10.38,-0.27,28.89,31.96,-39.43,34.26,34.26,34.26,39.0,206.6
18,1,08:40,11.24,1.02,28.88,32.57,-36.03,33.33,33.33,33.34,60.72,219.75
18,1,08:50,12.05,-0.6,29.83,32.67,-35.99,90.37,90.37,90.39,-0.3,0.0
18,1,09:00,12.51,-1.87,30.39,32.68,-35.99,90.37,90.37,90.39,-0.3,0.0
18,1,09:10,10.32,-3.49,30.62,32.44,-35.99,90.37,90.37,90.39,-0.3,0.0
18,1,09:20,10.3,-4.9,30.95,32.4,-35.99,90.37,90.37,90.39,-0.3,0.0
18,1,09:30,10.77,1.13,31.11,32.4,-35.99,90.37,90.37,90.39,-0.3,0.0
18,1,09:40,10.87,5.59,31.24,32.42,-35.99,90.37,90.37,90.39,-0.3,0.0
18,1,09:50,9.91,9.47,31.58,32.49,-35.99,90.36,90.36,90.39,-0.3,0.0
18,1,10:00,10.95,6.49,31.66,32.92,-35.99,15.16,15.16,15.16,58.46,670.47
18,1,10:10,11.64,9.03,31.62,33.9,-34.71,4.0,4.0,4.0,-29.68,1422.17
18,1,10:20,11.29,-5.59,31.73,34.81,-23.47,0.68,0.68,0.68,-41.13,1362.24
18,1,10:30,10.55,-4.11,31.97,35.69,-23.46,0.06,0.05,0.06,-15.23,1316.95
18,1,10:40,9.6,5.57,32.42,36.76,-23.46,0.07,0.06,0.06,-26.22,1236.34
18,1,10:50,9.71,0.39,32.63,37.79,-16.93,0.02,0.02,0.02,-59.42,1168.18
18,1,11:00,9.27,-0.83,32.7,38.39,-10.83,0.03,0.03,0.03,-127.88,1117.47
18,1,11:10,8.69,2.92,33.14,39.12,-10.81,0.04,0.04,0.04,-229.83,990.28
18,1,11:20,8.41,5.56,33.31,39.64,-6.02,0.17,0.17,0.17,-325.32,937.65
18,1,11:30,7.16,0.55,33.34,40.02,7.64,0.03,0.03,0.03,-214.65,646.17
18,1,11:40,7.68,0.14,33.5,40.36,10.84,0.01,0.01,0.01,-242.26,699.96
18,1,11:50,7.03,2.08,33.74,40.5,26.24,0.01,0.01,0.01,-202.97,565.82
18,1,12:00,6.44,-2.25,33.87,40.77,23.13,0.01,0.01,0.01,-137.87,459.21
18,1,12:10,6.0,4.41,34.11,40.92,15.1,0.01,0.01,0.01,-70.28,468.34
18,1,12:20,6.82,2.94,34.24,41.07,15.02,0.01,0.01,0.01,-63.82,572.59
18,1,12:30,7.31,3.99,34.45,41.12,23.73,0.16,0.16,0.16,-166.78,718.42
18,1,12:40,7.9,-1.18,34.55,41.25,27.59,0.08,0.08,0.08,-210.22,791.64
18,1,12:50,5.78,2.11,34.72,41.31,34.82,0.01,0.01,0.01,-65.53,371.8
18,1,13:00,7.2,-4.95,34.89,41.58,40.1,0.02,0.02,0.02,-118.32,555.36
18,1,13:10,8.42,-4.09,35.06,41.66,27.76,0.01,0.01,0.02,-189.34,821.55
18,1,13:20,6.74,0.78,35.13,41.54,44.4,0.01,0.01,0.01,-102.27,487.71
18,1,13:30,7.06,-2.53,35.15,41.54,45.88,0.02,0.01,0.02,-98.81,608.9
18,1,13:40,3.64,-0.59,35.34,41.83,53.1,0.01,0.01,0.01,-77.11,128.91
18,1,13:50,6.68,-1.33,35.71,42.34,45.9,0.03,0.03,0.03,-356.75,555.26
