TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
93,1,00:00,,,,,,,,,,
93,1,00:10,4.93,-6.13,30.92,32.44,171.05,0.06,0.06,0.06,-0.13,290.66
93,1,00:20,4.85,-6.71,30.79,32.15,171.05,0.03,0.03,0.03,-0.12,277.66
93,1,00:30,5.1,-7.2,30.7,32.11,171.05,0.05,0.05,0.05,-0.13,317.91
93,1,00:40,4.8,-7.09,30.64,32.01,171.05,0.02,0.02,0.02,-0.12,267.56
93,1,00:50,4.4,-9.02,30.45,31.37,169.82,0.02,0.02,0.02,-0.12,194.22
93,1,01:00,4.57,3.95,30.49,31.13,158.79,0.02,0.02,0.02,-0.12,221.7
93,1,01:10,4.23,0.75,30.36,30.89,158.79,0.02,0.02,0.02,-0.12,188.47
93,1,01:20,4.04,-0.28,30.11,30.64,158.79,0.02,0.02,0.02,-0.13,167.56
93,1,01:30,4.05,-1.42,30.08,30.37,158.79,0.02,0.02,0.02,-0.12,171.98
93,1,01:40,4.21,-2.13,29.96,30.24,158.79,0.02,0.02,0.02,-0.11,190.35
93,1,01:50,3.88,-7.5,29.65,30.16,158.79,0.02,0.02,0.02,-0.11,167.35
93,1,02:00,4.48,-10.43,29.42,30.14,158.79,0.02,0.02,0.02,-0.15,191.06
93,1,02:10,4.7,-2.24,29.66,30.35,147.05,0.02,0.02,0.02,-0.13,275.18
93,1,02:20,4.17,6.48,29.79,30.4,146.55,0.03,0.03,0.03,-0.1,204.75
93,1,02:30,4.15,8.29,29.7,30.04,146.55,0.04,0.04,0.04,-0.08,188.93
93,1,02:40,5.24,-4.42,29.7,30.49,146.55,0.1,0.1,0.1,-0.13,368.37
93,1,02:50,5.15,-6.78,29.6,30.96,140.8,0.04,0.04,0.04,-0.13,319.99
93,1,03:00,4.76,0.83,29.62,30.5,134.29,0.06,0.06,0.06,-0.13,268.15
93,1,03:10,5.46,5.19,29.83,30.81,134.29,0.13,0.13,0.13,-0.13,363.05
93,1,03:20,5.42,8.27,30.07,30.9,134.29,0.19,0.19,0.19,-0.13,364.62
93,1,03:30,5.23,7.14,29.98,30.63,134.29,0.03,0.03,0.03,-0.11,302.71
93,1,03:40,4.94,2.38,29.83,30.54,134.29,0.04,0.04,0.04,-0.12,299.73
93,1,03:50,4.8,-2.63,29.65,30.5,134.29,1.76,1.76,1.76,-0.13,337.13
93,1,04:00,5.24,-6.64,29.59,30.96,134.29,5.03,5.03,5.03,-0.15,437.2
93,1,04:10,5.49,-6.78,29.61,31.02,134.29,7.32,7.32,7.32,-0.17,454.47
93,1,04:20,6.76,4.3,29.9,30.78,134.29,10.69,10.69,10.69,-0.15,455.69
93,1,04:30,7.39,8.36,30.12,30.56,134.29,12.03,12.03,12.03,-0.15,456.09
93,1,04:40,7.32,4.64,30.2,30.47,134.29,12.05,12.05,12.05,-0.15,452.22
93,1,04:50,7.51,6.1,30.16,30.41,134.29,12.56,12.56,12.56,-0.15,447.73
93,1,05:00,7.25,5.47,30.2,30.4,134.29,11.78,11.78,11.78,-0.17,462.18
93,1,05:10,6.82,3.41,30.21,30.38,134.29,11.06,11.06,11.06,-0.15,471.29
93,1,05:20,6.58,1.99,30.29,30.52,134.29,10.25,10.25,10.25,-0.13,460.08
93,1,05:30,5.7,3.02,30.29,30.84,134.29,6.47,6.47,6.47,-0.14,439.24
93,1,05:40,4.93,-5.39,30.09,31.14,134.29,3.19,3.19,3.19,-0.15,350.45
93,1,05:50,5.26,-9.61,29.9,31.44,134.29,4.66,4.66,4.66,-0.15,408.2
93,1,06:00,5.47,-9.11,29.87,31.61,133.8,5.89,5.89,5.89,-0.15,437.49
93,1,06:10,5.88,-4.0,29.84,31.46,122.03,9.34,9.34,9.34,-0.2,458.68
93,1,06:20,8.28,-7.97,29.63,31.1,122.02,13.97,13.97,13.97,-0.16,443.6
93,1,06:30,8.43,-1.49,29.35,30.81,112.73,14.08,14.08,14.08,-0.19,430.4
93,1,06:40,9.84,-1.52,29.25,30.35,121.64,16.82,16.82,16.82,-0.2,449.09
93,1,06:50,11.4,-5.23,28.9,30.25,122.05,18.79,18.79,18.79,-0.15,424.56
93,1,07:00,11.34,-7.47,28.76,29.81,122.05,17.93,17.93,17.93,-0.12,454.07
93,1,07:10,12.06,-6.46,28.56,29.76,122.05,21.1,21.1,21.1,-0.14,380.7
93,1,07:20,12.99,-4.98,28.5,29.61,122.05,19.28,19.28,19.28,-0.17,535.75
93,1,07:30,13.29,-4.2,28.38,29.57,122.05,20.19,20.19,20.19,-0.17,511.17
93,1,07:40,13.18,-4.34,28.16,29.36,122.05,19.46,19.46,19.46,-0.16,553.01
93,1,07:50,12.34,-4.2,28.04,29.18,122.05,18.15,18.15,18.15,-0.21,573.01
93,1,08:00,11.47,-4.04,28.05,28.91,122.05,16.1,16.1,16.1,-0.15,692.22
93,1,08:10,11.77,-5.68,28.05,28.9,122.12,15.49,15.49,15.49,-0.16,844.71
93,1,08:20,11.76,-7.56,28.13,28.9,122.16,13.98,13.98,13.98,5.6,843.41
93,1,08:30,9.92,1.18,28.63,28.96,111.64,9.1,9.1,9.1,135.73,841.87
93,1,08:40,11.13,0.84,28.99,29.72,119.34,20.25,20.25,20.25,117.11,341.64
