TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
66,1,00:00,,,,,,,,,,
66,1,00:10,4.43,-6.04,29.96,42.19,-20.44,0.08,0.08,0.08,-0.14,247.13
66,1,00:20,4.27,-7.7,29.9,42.2,-20.44,0.04,0.04,0.04,-0.15,228.25
66,1,00:30,3.95,-6.4,29.79,42.2,-24.42,0.06,0.06,0.06,-0.14,201.46
66,1,00:40,3.82,2.17,29.7,42.13,-32.95,0.03,0.03,0.03,-0.15,195.6
66,1,00:50,3.7,2.07,29.69,41.94,-32.95,0.03,0.03,0.03,-0.15,183.74
66,1,01:00,4.01,3.68,29.6,41.81,-32.95,0.03,0.03,0.03,-0.14,202.73
66,1,01:10,3.98,4.21,29.5,41.57,-32.95,0.02,0.02,0.02,-0.15,195.73
66,1,01:20,3.63,5.22,29.37,41.4,-32.95,0.03,0.03,0.03,-0.15,165.26
66,1,01:30,3.59,2.66,29.27,41.31,-32.95,0.02,0.02,0.02,-0.14,168.02
66,1,01:40,3.61,-4.03,29.09,41.29,-32.95,0.03,0.03,0.03,-0.14,171.03
66,1,01:50,3.69,-3.13,28.99,41.16,-32.95,0.03,0.03,0.03,-0.15,172.35
66,1,02:00,4.03,-8.03,28.82,41.05,-35.21,0.02,0.02,0.02,-0.18,197.98
66,1,02:10,4.44,4.55,28.79,40.88,-45.49,0.02,0.02,0.02,-0.17,237.97
66,1,02:20,4.23,0.51,28.73,40.7,-33.82,0.02,0.02,0.02,-0.17,246.24
66,1,02:30,5.53,-7.06,28.56,40.67,-38.03,0.41,0.41,0.41,-0.21,396.35
66,1,02:40,4.59,-6.13,28.4,40.61,-51.58,0.42,0.42,0.42,-0.16,261.41
66,1,02:50,4.22,0.7,28.29,40.7,-57.99,0.06,0.06,0.06,-0.17,234.92
66,1,03:00,4.94,5.94,28.32,40.63,-56.09,0.56,0.56,0.56,-0.17,292.05
66,1,03:10,4.77,-7.16,28.31,40.51,-47.84,0.43,0.43,0.43,-0.17,278.96
66,1,03:20,4.24,-1.09,28.23,40.59,-58.02,0.08,0.08,0.08,-0.17,236.71
66,1,03:30,4.25,0.46,28.2,40.49,-58.02,0.03,0.03,0.03,-0.16,227.17
66,1,03:40,4.02,-1.07,28.14,40.49,-58.02,0.05,0.05,0.05,-0.15,217.06
66,1,03:50,5.04,-6.88,28.05,40.46,-58.02,1.33,1.33,1.33,-0.17,315.64
66,1,04:00,5.14,-7.07,28.02,40.4,-58.02,2.04,2.04,2.04,-0.17,321.13
66,1,04:10,5.76,-0.62,28.18,40.36,-58.02,5.12,5.12,5.12,-0.17,336.69
66,1,04:20,7.24,5.82,28.38,40.03,-58.02,7.24,7.24,7.24,-0.18,416.83
66,1,04:30,6.63,3.0,28.5,39.9,-58.02,6.18,6.18,6.18,-0.18,408.72
66,1,04:40,6.64,4.23,28.5,39.9,-58.02,6.73,6.73,6.73,-0.15,358.26
66,1,04:50,6.53,3.8,28.55,39.84,-58.02,7.32,7.32,7.32,-0.19,342.08
66,1,05:00,6.11,2.37,28.6,39.89,-58.02,5.59,5.59,5.59,-0.2,377.65
66,1,05:10,5.84,0.62,28.59,39.96,-58.02,5.34,5.34,5.34,-0.21,350.43
66,1,05:20,5.7,1.44,28.65,40.04,-58.02,4.93,4.92,4.92,-0.17,347.59
66,1,05:30,5.51,-4.32,28.53,40.19,-58.02,3.48,3.48,3.48,-0.22,356.12
66,1,05:40,5.83,-10.17,28.49,40.38,-58.02,4.32,4.32,4.32,-0.19,363.46
