TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
90,1,00:00,,,,,,,,,,
90,1,00:10,4.85,-3.84,29.9,35.22,-37.52,0.17,0.17,0.17,-0.26,286.84
90,1,00:20,4.51,-6.38,29.82,35.0,-37.52,0.03,0.03,0.03,-0.23,246.18
90,1,00:30,4.55,-6.28,29.78,34.96,-37.52,0.06,0.06,0.06,-0.22,244.38
90,1,00:40,4.5,-7.5,29.7,34.87,-37.52,0.02,0.02,0.02,-0.21,249.02
90,1,00:50,4.66,-7.35,29.65,34.71,-37.52,0.02,0.02,0.02,-0.24,254.5
90,1,01:00,4.31,-6.45,29.56,34.66,-37.52,0.02,0.02,0.02,-0.22,214.72
90,1,01:10,4.35,-7.47,29.46,34.53,-37.52,0.02,0.02,0.02,-0.24,220.95
90,1,01:20,4.13,-5.89,29.34,34.39,-37.52,0.02,0.02,0.02,-0.21,195.58
90,1,01:30,4.05,-8.97,29.17,34.21,-37.52,0.02,0.02,0.02,-0.23,181.61
90,1,01:40,3.83,-3.94,29.03,34.13,-46.32,0.02,0.02,0.02,-0.21,168.55
90,1,01:50,3.9,2.58,28.91,33.9,-49.99,0.02,0.02,0.02,-0.21,175.49
90,1,02:00,4.4,-6.69,28.8,33.74,-49.99,0.02,0.02,0.02,-0.22,217.23
90,1,02:10,4.69,-6.94,28.67,33.57,-49.99,0.02,0.02,0.02,-0.24,261.08
90,1,02:20,4.71,1.0,28.59,33.39,-49.99,0.02,0.02,0.02,-0.24,264.84
90,1,02:30,4.93,-4.84,28.48,33.36,-53.72,0.04,0.04,0.04,-0.24,298.32
90,1,02:40,4.84,-7.23,28.34,33.3,-62.79,0.12,0.12,0.12,-0.26,293.34
90,1,02:50,5.19,4.11,28.29,33.33,-74.93,0.16,0.16,0.16,-0.27,327.48
90,1,03:00,4.9,4.91,28.29,33.2,-68.92,0.08,0.08,0.08,-0.24,301.12
90,1,03:10,4.7,-3.52,28.22,33.18,-62.47,0.23,0.23,0.23,-0.26,279.44
90,1,03:20,5.23,-4.52,28.18,33.23,-69.0,0.24,0.24,0.24,-0.26,318.46
90,1,03:30,4.85,7.1,28.09,33.15,-74.98,0.02,0.02,0.02,-0.23,279.52
90,1,03:40,5.17,2.98,28.06,33.05,-74.98,0.04,0.04,0.04,-0.28,316.34
90,1,03:50,5.14,-1.17,28.0,33.0,-74.98,0.71,0.71,0.71,-0.25,325.8
90,1,04:00,5.87,-1.07,27.99,33.14,-74.98,3.07,3.07,3.07,-0.27,367.04
90,1,04:10,6.94,5.2,28.0,33.26,-74.98,5.56,5.56,5.56,-0.24,428.81
90,1,04:20,6.65,-2.84,28.05,33.15,-64.58,6.19,6.19,6.19,-0.23,411.76
90,1,04:30,7.44,2.15,28.09,33.24,-72.89,6.96,6.96,6.96,-0.25,422.63
90,1,04:40,6.93,9.36,28.09,33.06,-74.93,5.56,5.56,5.56,-0.23,397.62
90,1,04:50,7.17,9.81,28.09,32.9,-74.93,6.54,6.54,6.54,-0.29,389.41
90,1,05:00,7.08,7.07,28.1,32.99,-74.93,5.95,5.95,5.95,-0.29,439.69
90,1,05:10,7.3,6.17,28.2,33.16,-74.93,6.38,6.38,6.38,-0.26,445.92
90,1,05:20,7.0,6.09,28.27,33.2,-74.93,5.78,5.78,5.78,-0.27,436.64
90,1,05:30,6.08,-0.52,28.28,33.29,-74.93,3.89,3.89,3.89,-0.28,433.1
90,1,05:40,5.9,-9.14,28.2,33.58,-74.93,3.57,3.57,3.57,-0.27,411.89
90,1,05:50,6.09,-9.34,28.2,33.66,-74.93,4.15,4.15,4.15,-0.26,412.93
90,1,06:00,6.65,-7.31,28.1,33.87,-79.99,5.28,5.28,5.28,-0.23,447.56
90,1,06:10,7.14,-2.69,28.03,33.72,-87.42,7.4,7.4,7.4,-0.24,432.0
90,1,06:20,9.04,-2.5,27.97,33.5,-97.44,10.41,10.41,10.41,-0.27,430.02
90,1,06:30,9.7,1.66,27.78,32.8,-89.16,12.43,12.43,12.43,-0.27,382.5
90,1,06:40,10.45,-0.69,27.54,32.44,-87.42,13.54,13.54,13.54,-0.26,386.83
90,1,06:50,10.35,-3.22,27.36,32.1,-87.42,13.37,13.37,13.37,-0.27,393.88
90,1,07:00,9.89,-6.82,27.23,31.9,-87.42,13.16,13.16,13.16,-0.27,378.87
90,1,07:10,9.63,-3.49,27.08,31.65,-87.42,13.96,13.96,13.96,-0.24,334.78
90,1,07:20,9.05,-4.21,27.0,31.49,-87.42,11.26,11.26,11.26,-0.24,435.58
90,1,07:30,9.95,-4.1,27.0,31.49,-87.42,12.29,12.29,12.29,-0.27,457.92
90,1,07:40,9.73,-4.65,27.0,31.36,-87.42,11.16,11.16,11.16,-0.3,519.28
90,1,07:50,10.68,-3.63,27.0,31.29,-87.42,11.79,11.79,11.79,-0.28,566.08
90,1,08:00,10.82,-3.68,26.99,31.2,-87.42,11.06,11.06,11.06,-0.27,671.3
90,1,08:10,10.23,-6.56,26.96,31.23,-87.42,9.08,9.08,9.08,-0.28,810.67
90,1,08:20,9.81,-8.36,27.08,31.46,-87.42,7.58,7.58,7.58,6.05,843.13
90,1,08:30,10.13,-6.67,27.33,31.86,-87.42,7.09,7.08,7.08,147.0,957.84
90,1,08:40,10.39,-2.89,27.69,32.35,-87.42,15.61,15.61,15.61,99.36,293.5
90,1,08:50,10.13,-5.98,28.03,32.66,-87.42,59.96,59.94,59.96,37.46,132.06
90,1,09:00,11.49,-12.33,29.13,33.62,-87.42,90.38,90.36,90.38,-0.3,-0.3
90,1,09:10,11.64,-7.17,29.73,34.07,-87.42,90.38,90.36,90.38,-0.3,-0.3
90,1,09:20,10.92,-5.91,29.96,34.09,-87.42,90.38,90.36,90.38,-0.3,-0.3
90,1,09:30,10.42,-1.41,30.22,34.13,-87.42,90.38,90.36,90.38,-0.3,-0.3
90,1,09:40,10.45,2.65,30.48,34.2,-87.42,90.38,90.36,90.38,-0.3,-0.3
90,1,09:50,9.72,-0.68,30.74,34.37,-87.42,90.38,90.36,90.38,-0.3,-0.3
90,1,10:00,9.45,0.88,30.92,34.24,-87.4,14.18,14.18,14.18,57.79,634.85
90,1,10:10,10.17,4.33,30.52,33.78,-87.38,2.2,2.2,2.2,80.19,1190.1
90,1,10:20,8.7,4.56,30.56,34.04,-84.38,0.01,0.01,0.01,48.42,1007.29
90,1,10:30,8.12,-4.65,30.68,34.74,-74.83,0.04,0.04,0.04,7.21,951.83
90,1,10:40,9.08,-2.75,30.9,35.44,-74.83,0.06,0.05,0.05,-23.58,1130.79
90,1,10:50,8.03,4.57,31.18,35.91,-73.16,0.04,0.04,0.04,-42.0,829.23
90,1,11:00,8.26,-2.5,31.42,36.42,-62.33,0.03,0.03,0.03,-102.3,903.8
90,1,11:10,7.99,1.4,31.66,36.92,-62.33,0.03,0.03,0.03,-202.22,839.98
90,1,11:20,7.16,4.19,31.87,37.24,-62.33,0.03,0.03,0.03,-240.54,692.94
90,1,11:30,6.18,8.67,32.09,37.3,-51.44,0.01,0.01,0.01,-157.1,480.29
90,1,11:40,7.01,-3.35,32.24,37.5,-38.02,0.01,0.01,0.01,-212.51,612.49
90,1,11:50,6.2,1.33,32.37,37.73,-43.37,0.02,0.02,0.02,-166.12,482.37
90,1,12:00,6.11,2.36,32.58,37.96,-39.57,0.01,0.01,0.01,-155.31,460.0
90,1,12:10,6.88,1.04,32.76,38.15,-29.42,0.01,0.01,0.01,-84.7,581.9
90,1,12:20,7.11,2.4,32.93,38.34,-23.11,0.02,0.01,0.02,-62.77,647.97
90,1,12:30,7.32,-1.81,33.15,38.37,-23.83,0.02,0.02,0.02,-175.62,703.27
90,1,12:40,6.41,1.91,33.26,38.46,-16.41,0.01,0.01,0.01,-144.91,507.99
90,1,12:50,8.31,4.38,33.49,38.72,-19.09,0.14,0.14,0.14,-157.56,842.57
90,1,13:00,5.82,1.04,33.57,38.74,0.48,0.02,0.02,0.02,-92.85,412.36
90,1,13:10,5.18,-4.68,33.77,39.02,-17.35,0.01,0.01,0.01,-58.14,265.34
90,1,13:20,6.54,7.26,34.03,39.35,-24.46,0.01,0.01,0.01,-112.85,595.31
90,1,13:30,7.17,2.13,34.26,39.44,-5.49,0.03,0.03,0.03,-134.74,639.45
90,1,13:40,5.31,-0.58,34.26,39.57,-5.86,0.01,0.01,0.01,-200.04,347.23
90,1,13:50,5.11,-0.38,34.48,39.62,-4.69,0.05,0.05,0.05,-212.13,348.64
90,1,14:00,6.67,-0.32,34.64,39.94,-3.56,0.01,0.01,0.01,-351.77,507.79
90,1,14:10,5.2,0.02,34.74,39.9,-8.53,0.01,0.01,0.01,-225.4,300.5
90,1,14:20,3.37,-6.47,34.87,39.79,-31.13,0.01,0.01,0.01,-92.18,111.01
90,1,14:30,4.88,6.89,35.13,40.16,-20.34,0.02,0.02,0.03,-262.52,312.77
90,1,14:40,3.58,1.73,35.32,40.34,-12.62,0.01,0.01,0.01,-79.52,138.49
90,1,14:50,2.78,-8.66,35.52,40.57,-36.35,0.01,0.01,0.01,-37.86,46.53
90,1,15:00,4.21,1.9,35.89,41.31,-59.31,21.77,21.77,21.76,-65.45,85.95
90,1,15:10,3.45,13.43,36.08,41.49,-29.43,35.05,35.05,35.05,-13.66,13.99
90,1,15:20,5.08,0.58,36.48,42.11,-9.28,0.01,0.01,0.01,-174.71,319.6
90,1,15:30,5.68,-5.42,36.1,41.02,-11.9,0.01,0.01,0.01,-190.19,391.49
90,1,15:40,4.84,3.82,36.06,40.43,-1.92,0.02,0.01,0.02,-130.77,245.99
90,1,15:50,6.32,-3.24,36.09,40.64,-11.37,0.01,0.01,0.01,-221.86,507.39
90,1,16:00,6.04,6.36,35.96,40.53,-18.37,0.02,0.02,0.02,-211.92,460.88
90,1,16:10,5.89,4.05,35.95,40.34,-0.17,0.02,0.02,0.02,-306.2,449.09
90,1,16:20,4.85,2.8,35.93,40.49,14.03,0.01,0.01,0.01,-194.43,276.4
