TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
55,1,00:00,,,,,,,,,,
55,1,00:10,6.4,-8.57,30.43,34.48,0.44,0.84,0.84,0.84,-0.19,391.56
55,1,00:20,6.25,-8.33,30.4,34.4,0.44,0.59,0.59,0.59,-0.2,377.21
55,1,00:30,6.63,-8.84,30.4,34.29,0.44,0.43,0.43,0.43,-0.18,426.11
55,1,00:40,6.15,-9.82,30.36,34.13,-1.0,0.06,0.06,0.06,-0.21,337.05
55,1,00:50,5.32,-1.45,30.22,34.13,-12.09,0.03,0.03,0.03,-0.2,352.6
55,1,01:00,5.64,-0.53,30.14,34.31,-12.1,0.04,0.04,0.04,-0.21,372.33
55,1,01:10,5.4,-1.73,29.99,34.27,-12.1,0.03,0.03,0.03,-0.2,339.78
55,1,01:20,5.38,-4.42,29.8,34.2,-12.1,0.02,0.02,0.02,-0.21,294.12
55,1,01:30,5.27,-4.03,29.64,34.12,-12.1,0.02,0.02,0.02,-0.22,292.24
55,1,01:40,5.41,-6.87,29.54,34.0,-12.1,0.02,0.02,0.02,-0.16,301.29
55,1,01:50,5.38,-9.37,29.42,33.75,-12.1,0.02,0.02,0.02,-0.2,280.73
55,1,02:00,5.54,-7.73,29.4,33.6,-18.25,0.02,0.02,0.02,-0.25,303.6
55,1,02:10,5.39,-3.58,29.39,33.59,-24.61,0.04,0.04,0.04,-0.21,342.46
55,1,02:20,5.12,3.16,29.4,33.61,-24.61,0.08,0.08,0.08,-0.19,351.11
55,1,02:30,5.59,3.35,29.4,33.7,-24.61,0.74,0.74,0.74,-0.17,397.35
55,1,02:40,6.26,-7.5,29.28,33.6,-24.61,1.09,1.09,1.09,-0.15,370.64
55,1,02:50,5.71,-7.27,29.16,33.32,-32.22,0.95,0.95,0.95,-0.21,342.13
55,1,03:00,5.64,-0.96,29.11,33.31,-37.18,1.24,1.24,1.24,-0.21,402.04
55,1,03:10,5.65,1.63,29.24,33.43,-37.18,1.04,1.04,1.04,-0.19,428.62
55,1,03:20,5.33,0.51,29.29,33.59,-37.18,0.96,0.96,0.96,-0.19,374.08
55,1,03:30,5.46,0.58,29.3,33.63,-37.18,0.09,0.09,0.09,-0.22,383.18
55,1,03:40,5.44,-2.63,29.14,33.6,-37.18,0.81,0.81,0.81,-0.22,361.38
55,1,03:50,6.09,-6.38,29.05,33.51,-37.18,1.66,1.66,1.66,-0.23,383.26
55,1,04:00,7.17,-9.11,29.0,33.18,-39.86,4.15,4.15,4.15,-0.2,415.57
55,1,04:10,6.47,0.8,29.0,32.95,-49.65,5.53,5.53,5.53,-0.17,449.9
