TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
85,1,00:00,,,,,,,,,,
85,1,00:10,5.6,-8.8,30.52,36.51,-20.27,0.01,0.01,0.01,-0.11,389.4
85,1,00:20,5.43,-3.49,30.49,36.66,-26.45,0.01,0.01,0.01,-0.11,338.38
85,1,00:30,5.38,4.95,30.44,36.73,-32.78,0.01,0.01,0.01,-0.08,344.4
85,1,00:40,4.79,0.76,30.27,36.56,-32.78,0.01,0.01,0.01,-0.08,275.73
85,1,00:50,4.94,2.81,30.2,36.47,-32.78,0.01,0.01,0.01,-0.06,291.72
85,1,01:00,4.87,1.06,30.11,36.35,-32.78,0.01,0.01,0.01,-0.08,274.68
85,1,01:10,4.74,2.27,29.97,36.17,-32.78,0.01,0.01,0.01,-0.03,248.94
85,1,01:20,4.77,1.49,29.78,35.97,-32.78,0.01,0.01,0.01,-0.06,240.44
85,1,01:30,4.67,0.3,29.66,35.76,-32.78,0.01,0.01,0.01,-0.08,240.23
85,1,01:40,4.47,-4.47,29.53,35.57,-32.78,0.01,0.01,0.01,-0.02,231.0
85,1,01:50,4.73,-7.49,29.4,35.33,-32.78,0.01,0.01,0.01,-0.07,243.55
85,1,02:00,4.96,-8.17,29.37,35.32,-37.4,0.01,0.01,0.01,-0.09,260.72
85,1,02:10,5.1,0.88,29.29,35.23,-45.32,0.01,0.01,0.01,-0.06,288.32
85,1,02:20,4.97,8.64,29.26,35.2,-45.32,0.01,0.01,0.01,-0.1,296.09
85,1,02:30,5.07,4.3,29.18,34.99,-45.32,0.01,0.01,0.01,-0.05,301.59
85,1,02:40,5.24,-5.83,29.0,34.84,-52.55,0.01,0.01,0.01,-0.1,303.2
85,1,02:50,5.3,-2.58,28.81,34.74,-57.86,0.01,0.01,0.01,-0.1,306.18
85,1,03:00,5.32,0.9,28.86,34.6,-57.86,0.01,0.01,0.01,-0.08,341.1
85,1,03:10,5.18,4.7,28.9,34.66,-57.86,0.01,0.01,0.01,-0.07,327.35
85,1,03:20,5.25,-0.51,28.81,34.59,-57.86,0.01,0.01,0.01,-0.1,302.67
85,1,03:30,4.96,-0.29,28.79,34.7,-57.86,0.01,0.01,0.01,-0.06,269.57
85,1,03:40,5.05,-5.05,28.73,34.46,-57.86,0.01,0.01,0.01,-0.05,270.81
85,1,03:50,5.3,-8.44,28.7,34.44,-57.86,0.01,0.01,0.01,-0.06,324.54
85,1,04:00,5.63,-3.47,28.7,34.38,-64.89,0.01,0.01,0.01,-0.1,373.43
85,1,04:10,6.34,7.43,28.7,34.55,-68.08,0.01,0.01,0.01,-0.11,511.76
85,1,04:20,8.14,0.58,28.89,34.49,-57.82,0.01,0.01,0.01,-0.1,893.48
85,1,04:30,8.35,-1.79,29.05,34.58,-57.82,0.01,0.01,0.01,-0.06,935.63
85,1,04:40,7.85,-0.54,29.09,34.8,-57.82,0.01,0.01,0.01,-0.08,869.29
85,1,04:50,7.61,0.63,29.09,35.02,-57.82,0.01,0.01,0.01,-0.12,788.21
85,1,05:00,7.8,-3.12,29.24,35.29,-57.82,0.01,0.01,0.01,-0.12,799.35
85,1,05:10,7.11,-2.33,29.29,35.48,-57.82,0.01,0.01,0.01,-0.07,675.13
85,1,05:20,7.06,-3.17,29.29,35.7,-57.82,0.01,0.01,0.01,-0.09,666.32
85,1,05:30,6.55,-6.31,29.29,35.86,-57.82,0.01,0.01,0.01,-0.06,582.49
85,1,05:40,6.41,-2.63,29.29,35.91,-68.43,0.01,0.01,0.01,-0.14,549.8
85,1,05:50,6.31,1.55,29.26,35.98,-70.36,0.01,0.01,0.01,-0.08,531.4
85,1,06:00,6.86,1.01,29.12,35.96,-70.36,0.01,0.01,0.01,-0.1,615.73
85,1,06:10,7.97,-5.67,29.09,35.9,-70.36,0.01,0.01,0.01,-0.02,841.42
85,1,06:20,8.6,-8.76,29.03,35.82,-79.76,0.01,0.01,0.01,-0.08,988.59
85,1,06:30,10.07,0.12,28.9,35.82,-82.9,0.02,0.02,0.02,0.0,1281.09
85,1,06:40,11.11,5.13,28.62,35.81,-82.9,0.03,0.03,0.02,-0.12,1399.47
85,1,06:50,10.78,2.54,28.51,35.78,-82.9,0.02,0.01,0.01,-0.06,1388.94
85,1,07:00,10.28,-1.54,28.5,35.94,-82.9,0.04,0.03,0.05,-0.06,1352.84
85,1,07:10,10.32,0.26,28.48,36.18,-82.9,44.61,44.65,44.65,-0.05,667.38
85,1,07:20,11.22,-0.91,29.31,38.43,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,07:30,10.56,-1.29,29.89,37.66,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,07:40,10.95,-0.03,30.0,37.0,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,07:50,11.31,0.23,29.75,36.69,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,08:00,11.4,0.01,29.58,36.25,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,08:10,10.43,-1.55,29.58,36.11,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,08:20,9.64,-7.28,29.37,35.82,-82.9,90.26,90.36,90.36,-0.3,-0.3
85,1,08:30,10.25,-0.85,29.37,35.28,-82.9,26.8,26.82,26.82,23.73,890.58
85,1,08:40,12.24,5.17,29.32,35.31,-82.94,4.58,4.58,4.58,185.88,1484.54
85,1,08:50,13.36,6.78,29.52,35.88,-82.95,8.74,8.74,8.74,104.93,1520.42
85,1,09:00,12.4,1.84,29.84,36.46,-82.95,6.05,6.05,6.05,78.07,1499.1
85,1,09:10,11.25,4.1,30.23,37.08,-82.95,2.09,2.09,2.1,55.73,1410.26
85,1,09:20,11.24,5.84,30.56,37.61,-82.95,2.62,2.62,2.62,-0.73,1389.82
