TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
26,1,00:00,,,,,,,,,,
26,1,00:10,6.54,-8.9,29.83,34.03,-69.41,1.25,1.25,1.25,-0.22,478.08
26,1,00:20,6.12,-4.99,29.7,33.98,-77.48,0.88,0.88,0.88,-0.21,439.51
26,1,00:30,6.57,1.51,29.7,33.82,-82.02,0.68,0.67,0.67,-0.16,535.26
26,1,00:40,6.28,2.35,29.62,33.69,-82.02,0.47,0.46,0.46,-0.17,495.9
26,1,00:50,5.8,-2.37,29.58,33.51,-82.02,0.03,0.03,0.03,-0.19,421.06
26,1,01:00,6.45,1.86,29.46,33.54,-82.02,0.04,0.03,0.03,-0.18,526.62
26,1,01:10,5.76,-3.81,29.34,33.38,-82.02,0.03,0.03,0.03,-0.19,424.69
26,1,01:20,5.29,-5.89,29.2,33.11,-82.02,0.02,0.02,0.02,-0.16,359.6
26,1,01:30,5.0,-6.1,28.96,32.87,-82.02,0.02,0.02,0.02,-0.19,331.69
26,1,01:40,5.2,-6.54,28.83,32.72,-82.02,0.02,0.02,0.02,-0.2,378.19
26,1,01:50,5.37,-9.65,28.75,32.67,-82.02,0.02,0.02,0.02,-0.19,385.41
26,1,02:00,5.53,-9.24,28.61,32.51,-84.34,0.03,0.03,0.03,-0.2,378.0
26,1,02:10,5.8,-0.35,28.59,32.64,-94.57,0.04,0.04,0.04,-0.18,457.06
26,1,02:20,5.46,1.26,28.59,32.6,-94.57,0.03,0.03,0.03,-0.24,428.63
26,1,02:30,5.47,4.51,28.59,32.59,-94.57,0.09,0.09,0.09,-0.23,454.45
26,1,02:40,6.5,-1.6,28.66,32.6,-94.57,1.18,1.18,1.18,-0.23,570.16
26,1,02:50,6.77,-9.83,28.7,32.65,-95.09,1.43,1.43,1.43,-0.27,513.18
26,1,03:00,6.37,0.09,28.6,32.53,-107.11,1.28,1.28,1.28,-0.28,531.63
26,1,03:10,6.62,6.48,28.73,32.58,-107.11,1.21,1.21,1.21,-0.21,576.78
26,1,03:20,6.48,8.53,28.79,32.71,-107.11,1.16,1.16,1.16,-0.19,548.92
26,1,03:30,6.3,7.95,28.79,32.66,-107.11,1.31,1.31,1.31,-0.21,498.85
26,1,03:40,6.44,4.84,28.78,32.7,-107.11,1.3,1.3,1.3,-0.27,552.91
26,1,03:50,6.49,-1.42,28.71,32.76,-107.16,1.13,1.13,1.13,-0.2,588.78
26,1,04:00,7.5,-7.66,28.73,32.77,-107.17,5.98,5.98,5.98,-0.18,503.82
26,1,04:10,7.63,-9.31,28.72,32.7,-107.17,6.99,6.99,6.99,-0.23,479.06
26,1,04:20,7.73,-5.96,28.8,32.7,-107.17,8.76,8.76,8.76,-0.18,440.06
26,1,04:30,8.41,1.14,28.95,32.81,-107.17,10.39,10.39,10.39,-0.23,429.52
26,1,04:40,8.59,-0.02,29.01,32.78,-107.17,10.02,10.02,10.02,-0.17,463.01
26,1,04:50,8.84,-1.52,29.04,32.69,-107.17,10.71,10.71,10.71,-0.2,444.86
26,1,05:00,8.71,-1.42,29.09,32.75,-107.17,9.53,9.53,9.53,-0.22,481.35
26,1,05:10,8.61,-1.45,29.09,32.71,-107.17,9.59,9.59,9.59,-0.24,463.37
