TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
80,1,00:00,,,,,,,,,,
80,1,00:10,5.31,-7.11,31.2,39.99,36.68,0.58,0.58,0.58,-0.09,341.66
80,1,00:20,5.16,-7.38,31.13,39.94,36.68,0.26,0.26,0.26,-0.1,322.67
80,1,00:30,5.49,-8.07,31.09,39.89,36.68,0.7,0.7,0.7,-0.09,371.01
80,1,00:40,4.81,-2.91,31.0,39.78,28.78,0.03,0.03,0.03,-0.06,284.34
80,1,00:50,4.46,2.52,30.76,39.7,24.17,0.02,0.02,0.02,-0.06,255.44
80,1,01:00,4.7,2.36,30.65,39.59,24.17,0.02,0.03,0.02,-0.07,279.46
80,1,01:10,4.3,1.2,30.51,39.43,24.17,0.02,0.02,0.02,-0.07,235.78
80,1,01:20,4.2,-1.07,30.4,39.38,24.17,0.02,0.02,0.02,-0.04,219.13
80,1,01:30,4.03,-1.01,30.32,39.24,24.17,0.02,0.02,0.02,-0.07,205.33
80,1,01:40,4.44,-4.05,30.21,39.16,24.17,0.02,0.02,0.02,-0.04,237.98
80,1,01:50,4.89,-8.04,30.14,39.08,24.17,0.02,0.02,0.02,-0.07,275.96
80,1,02:00,5.28,-8.27,30.12,38.88,20.12,0.03,0.03,0.03,-0.07,319.88
80,1,02:10,5.26,1.03,30.09,38.69,11.63,0.05,0.05,0.05,-0.09,360.33
80,1,02:20,4.83,8.15,30.0,38.54,11.63,0.03,0.03,0.03,-0.06,313.2
80,1,02:30,5.14,6.4,30.0,38.42,11.63,0.4,0.4,0.4,-0.08,337.48
80,1,02:40,5.74,-6.95,29.99,38.29,11.52,1.06,1.06,1.06,-0.08,395.95
80,1,02:50,5.79,-1.8,29.84,38.26,-0.78,1.29,1.29,1.29,-0.1,414.64
80,1,03:00,5.73,1.57,29.89,38.18,-0.88,0.87,0.87,0.87,-0.09,435.75
80,1,03:10,5.66,6.31,29.94,38.01,-0.88,0.82,0.82,0.82,-0.12,444.51
80,1,03:20,5.65,4.33,30.0,37.99,-0.88,1.01,1.01,1.01,-0.14,419.57
80,1,03:30,5.39,4.69,30.0,37.99,-0.88,0.31,0.31,0.31,-0.09,386.26
80,1,03:40,5.67,-0.2,29.9,37.99,-0.88,0.47,0.47,0.47,-0.14,405.55
80,1,03:50,5.81,-4.7,29.78,38.04,-0.88,2.02,2.02,2.02,-0.11,394.04
80,1,04:00,6.35,-9.75,29.72,38.02,-0.88,5.22,5.22,5.22,-0.11,377.69
80,1,04:10,6.98,-7.03,29.79,37.99,-0.88,7.61,7.61,7.61,-0.09,364.45
80,1,04:20,8.77,2.73,29.89,37.7,-0.88,9.96,9.96,9.96,-0.11,435.7
80,1,04:30,8.67,3.9,29.9,37.34,-0.88,9.82,9.82,9.82,-0.09,438.51
80,1,04:40,8.62,3.66,29.9,37.14,-0.88,9.79,9.79,9.79,-0.13,441.55
80,1,04:50,8.21,6.15,30.04,36.99,-0.88,9.25,9.25,9.25,-0.12,440.92
80,1,05:00,8.32,3.31,30.09,36.9,-0.88,8.93,8.93,8.93,-0.11,438.7
80,1,05:10,7.98,3.95,30.0,36.9,-0.88,8.32,8.32,8.32,-0.12,434.32
80,1,05:20,7.78,2.72,30.03,36.9,-0.88,7.49,7.49,7.49,-0.12,446.57
80,1,05:30,7.37,0.78,30.0,36.98,-0.88,6.57,6.57,6.57,-0.16,452.0
80,1,05:40,6.43,-9.16,30.0,37.22,-0.88,3.97,3.97,3.97,-0.15,440.45
80,1,05:50,6.09,-9.75,30.0,37.43,-2.81,4.38,4.38,4.38,-0.07,377.22
80,1,06:00,6.33,1.02,29.9,37.49,-13.35,5.79,5.79,5.79,-0.09,404.51
80,1,06:10,7.76,-4.04,29.84,37.49,-13.35,8.11,8.11,8.11,-0.1,438.02
80,1,06:20,8.32,-6.92,29.72,37.31,-18.49,9.41,9.41,9.41,-0.14,416.25
80,1,06:30,9.92,3.89,29.41,36.96,-25.89,13.38,13.38,13.38,-0.19,417.96
80,1,06:40,10.53,3.06,29.06,36.34,-18.1,13.91,13.91,13.91,-0.11,416.03
80,1,06:50,10.87,-7.22,29.12,35.86,-13.39,13.88,13.88,13.88,-0.15,419.55
80,1,07:00,10.66,0.85,28.86,35.38,-23.71,14.69,14.69,14.69,-0.11,391.9
80,1,07:10,9.97,5.42,28.63,35.15,-25.9,54.32,54.35,54.34,-0.15,118.72
80,1,07:20,10.8,3.23,29.92,36.23,-25.9,90.34,90.39,90.37,-0.3,-0.3
80,1,07:30,10.61,4.93,30.39,37.2,-25.9,90.34,90.39,90.37,-0.3,-0.3
80,1,07:40,10.4,6.42,29.93,37.6,-25.9,90.34,90.39,90.37,-0.3,-0.3
80,1,07:50,9.76,10.05,29.43,37.91,-25.9,90.34,90.39,90.37,-0.3,-0.3
