TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
104,1,00:00,,,,,,,,,,
104,1,00:10,5.56,-7.34,30.99,39.09,54.64,0.71,0.71,0.71,-0.2,420.01
104,1,00:20,5.16,-4.32,30.99,39.09,50.28,0.12,0.12,0.12,-0.21,357.59
104,1,00:30,5.1,7.4,30.9,39.02,42.13,0.49,0.49,0.49,-0.17,350.74
104,1,00:40,4.66,1.87,30.8,38.81,42.13,0.04,0.04,0.03,-0.19,291.7
104,1,00:50,4.44,5.28,30.69,38.7,42.13,0.02,0.02,0.02,-0.18,271.91
104,1,01:00,4.8,3.22,30.56,38.63,42.13,0.02,0.02,0.03,-0.2,299.37
104,1,01:10,4.53,2.37,30.47,38.49,42.13,0.02,0.02,0.02,-0.17,265.06
104,1,01:20,4.52,2.71,30.4,38.4,42.13,0.02,0.02,0.02,-0.18,263.7
104,1,01:30,4.49,1.41,30.26,38.33,42.13,0.02,0.02,0.02,-0.16,248.55
104,1,01:40,4.19,-3.54,30.14,38.19,42.13,0.02,0.02,0.02,-0.14,235.35
104,1,01:50,4.18,-8.36,29.93,38.09,42.13,0.02,0.02,0.02,-0.15,230.8
104,1,02:00,3.95,-6.48,29.82,38.08,36.42,0.02,0.02,0.02,-0.2,213.56
104,1,02:10,4.13,0.5,29.79,37.93,29.59,0.03,0.02,0.02,-0.18,247.49
104,1,02:20,4.47,6.29,29.73,37.88,29.59,0.02,0.02,0.02,-0.2,266.17
104,1,02:30,4.25,2.81,29.67,37.7,29.59,0.21,0.21,0.21,-0.19,244.23
104,1,02:40,4.75,-5.5,29.51,37.63,22.5,0.47,0.47,0.47,-0.16,276.93
104,1,02:50,4.32,-4.26,29.39,37.59,17.12,0.09,0.09,0.09,-0.18,254.07
104,1,03:00,4.88,0.68,29.4,37.56,17.12,0.5,0.5,0.5,-0.15,291.72
104,1,03:10,5.07,5.01,29.4,37.4,17.12,0.22,0.22,0.22,-0.2,312.58
104,1,03:20,4.68,-0.22,29.36,37.4,17.12,0.12,0.12,0.12,-0.17,286.78
104,1,03:30,4.48,-1.26,29.29,37.36,17.12,0.03,0.03,0.03,-0.16,252.57
104,1,03:40,4.4,-4.22,29.29,37.29,17.12,0.06,0.06,0.06,-0.21,265.77
104,1,03:50,5.1,-7.82,29.2,37.38,17.12,1.57,1.57,1.57,-0.24,334.57
104,1,04:00,6.21,-10.12,29.2,37.39,17.12,3.79,3.79,3.79,-0.24,448.86
104,1,04:10,5.96,-4.99,29.2,37.3,17.12,4.46,4.46,4.46,-0.2,418.42
104,1,04:20,7.05,4.64,29.28,37.23,17.12,6.95,6.95,6.95,-0.18,438.52
104,1,04:30,6.96,3.44,29.33,37.09,17.12,6.83,6.83,6.83,-0.19,438.27
104,1,04:40,6.96,4.79,29.4,37.0,17.12,6.89,6.89,6.89,-0.23,443.23
104,1,04:50,6.67,4.42,29.4,36.99,17.12,6.51,6.51,6.51,-0.2,409.26
104,1,05:00,6.85,2.34,29.48,36.99,17.12,6.12,6.12,6.12,-0.24,441.4
104,1,05:10,6.52,2.69,29.58,37.08,17.12,5.14,5.14,5.14,-0.2,427.05
104,1,05:20,6.48,1.53,29.59,37.14,17.12,5.13,5.13,5.13,-0.19,434.09
104,1,05:30,6.14,-3.65,29.59,37.29,17.12,5.4,5.4,5.4,-0.25,401.05
104,1,05:40,6.42,-1.43,29.55,37.4,7.53,4.75,4.75,4.75,-0.23,455.75
104,1,05:50,6.08,5.38,29.59,37.4,4.58,3.92,3.92,3.92,-0.19,453.13
104,1,06:00,6.42,5.1,29.5,37.35,4.58,5.04,5.04,5.04,-0.17,443.99
104,1,06:10,6.55,-4.95,29.35,37.29,4.58,6.16,6.16,6.16,-0.18,432.1
104,1,06:20,8.1,-8.11,29.11,37.29,-11.77,9.38,9.38,9.38,-0.19,433.42
104,1,06:30,8.74,4.83,28.93,36.96,-16.36,12.05,12.05,12.05,-0.21,390.58
104,1,06:40,9.5,8.46,28.68,36.25,-16.37,14.06,14.06,14.06,-0.23,375.57
