TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
128,1,00:00,,,,,,,,,,
128,1,00:10,4.78,-0.08,30.76,31.61,-17.9,0.07,0.07,0.07,0.06,309.64
128,1,00:20,4.52,-1.44,30.7,31.54,-17.9,0.04,0.03,0.04,0.06,260.55
128,1,00:30,4.48,-3.5,30.59,31.49,-17.91,0.07,0.07,0.07,0.11,253.01
128,1,00:40,4.34,-6.54,30.45,31.5,-17.93,0.03,0.03,0.03,0.07,221.51
128,1,00:50,4.46,-6.09,30.35,31.47,-17.93,0.02,0.02,0.02,0.08,245.23
128,1,01:00,4.21,-5.09,30.27,31.3,-17.93,0.02,0.02,0.02,0.08,219.39
128,1,01:10,4.12,-4.31,30.19,31.3,-17.93,0.02,0.02,0.02,0.07,202.73
128,1,01:20,4.15,-5.78,30.09,31.28,-17.93,0.02,0.02,0.02,0.09,200.04
128,1,01:30,4.12,-5.93,29.97,31.09,-17.93,0.02,0.02,0.02,0.12,197.18
128,1,01:40,4.1,-5.91,29.86,31.05,-22.68,0.02,0.02,0.02,0.1,197.02
128,1,01:50,3.84,1.6,29.74,30.81,-30.23,0.03,0.02,0.02,0.08,182.16
128,1,02:00,3.98,-4.95,29.64,30.7,-30.23,0.02,0.02,0.02,0.06,209.03
128,1,02:10,4.24,-5.76,29.56,30.53,-30.23,0.02,0.02,0.02,0.08,246.27
128,1,02:20,4.29,1.96,29.47,30.4,-30.23,0.02,0.02,0.02,0.12,236.23
128,1,02:30,4.21,-5.05,29.4,30.39,-29.59,0.08,0.08,0.08,0.08,225.59
128,1,02:40,4.46,4.5,29.33,30.2,-31.99,0.26,0.25,0.25,0.13,243.08
128,1,02:50,4.33,-0.15,29.21,30.09,-31.99,0.05,0.05,0.05,0.05,255.31
128,1,03:00,4.67,7.07,29.11,29.98,-31.99,0.08,0.08,0.08,0.09,267.42
128,1,03:10,5.04,9.58,29.12,29.97,-31.99,0.19,0.19,0.19,0.11,303.51
128,1,03:20,4.51,3.36,29.2,29.9,-31.99,0.18,0.18,0.18,0.09,273.9
128,1,03:30,4.32,1.55,29.09,29.9,-31.99,0.03,0.03,0.03,0.13,250.7
128,1,03:40,4.22,0.15,29.07,29.93,-31.99,0.05,0.05,0.05,0.11,246.55
128,1,03:50,4.86,-4.5,29.04,29.9,-31.99,1.36,1.36,1.36,0.07,311.26
128,1,04:00,5.65,-5.43,29.09,29.85,-31.99,3.89,3.89,3.89,0.07,386.42
128,1,04:10,5.37,1.39,29.09,29.86,-31.95,3.36,3.36,3.36,0.07,345.01
128,1,04:20,7.19,9.19,29.21,29.81,-31.83,7.0,7.0,7.0,0.08,421.63
128,1,04:30,6.27,4.28,29.29,29.86,-31.8,6.09,6.09,6.09,0.08,371.46
128,1,04:40,6.52,5.03,29.37,29.9,-31.76,6.74,6.74,6.74,0.04,362.16
128,1,04:50,6.62,5.75,29.4,29.85,-31.71,6.77,6.77,6.76,0.11,363.16
128,1,05:00,6.07,3.92,29.4,29.87,-31.69,5.87,5.87,5.87,0.05,348.54
128,1,05:10,5.7,2.74,29.4,29.9,-31.69,4.53,4.53,4.53,0.05,353.53
128,1,05:20,5.61,1.5,29.46,30.05,-31.69,4.46,4.46,4.46,0.08,356.03
128,1,05:30,5.67,-5.06,29.5,30.09,-31.69,4.45,4.45,4.45,0.07,380.99
128,1,05:40,5.96,-5.94,29.56,30.12,-37.28,3.94,3.94,3.94,0.07,405.09
128,1,05:50,6.22,5.58,29.4,30.09,-43.96,4.81,4.81,4.81,0.08,390.23
128,1,06:00,6.05,5.77,29.3,30.09,-43.96,4.49,4.49,4.49,0.04,412.04
128,1,06:10,6.72,-5.02,29.29,30.04,-43.96,7.02,7.02,7.02,0.05,421.25
128,1,06:20,7.62,-4.24,29.15,29.88,-54.9,9.53,9.53,9.53,-0.01,389.01
128,1,06:30,9.42,-0.44,29.07,29.62,-47.06,12.36,12.36,12.36,0.05,417.85
128,1,06:40,9.62,-5.96,28.83,29.4,-44.1,13.44,13.44,13.44,-0.01,384.22
128,1,06:50,9.99,-9.36,28.56,29.11,-44.1,14.14,14.14,14.14,0.06,355.86
128,1,07:00,9.64,-9.85,28.33,28.96,-44.01,13.3,13.3,13.3,0.06,387.92
128,1,07:10,10.14,-8.61,28.24,28.73,-43.99,40.71,40.71,40.71,0.05,179.8
128,1,07:20,10.03,-9.53,28.26,30.09,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,07:30,10.24,-8.93,28.4,30.38,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,07:40,10.85,-8.4,28.39,29.86,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,07:50,10.35,-6.89,28.49,29.52,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,08:00,10.58,-8.75,28.37,29.4,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,08:10,10.04,-11.47,28.29,29.3,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,08:20,10.61,-14.4,28.41,29.47,-43.99,90.37,90.36,90.36,0.0,-0.3
128,1,08:30,10.76,1.91,28.67,29.43,-52.89,36.23,36.23,36.23,36.05,189.24
128,1,08:40,9.91,-1.13,28.96,28.59,-46.29,15.59,15.59,15.59,95.99,299.37
128,1,08:50,11.2,-5.2,29.13,28.53,-44.43,14.41,14.41,14.41,111.87,472.45
128,1,09:00,9.31,-1.38,29.37,28.73,-52.45,12.02,12.02,12.02,61.75,448.18
128,1,09:10,9.95,0.29,29.75,29.03,-52.18,11.0,11.0,11.0,45.57,600.95
128,1,09:20,9.31,1.1,30.1,29.37,-51.44,12.06,12.06,12.06,15.41,434.2
128,1,09:30,9.01,7.32,30.51,29.87,-50.38,4.32,4.32,4.32,65.07,897.93
128,1,09:40,8.92,-1.05,30.96,30.45,-38.14,5.59,5.59,5.59,42.46,848.39
128,1,09:50,9.09,-8.75,31.29,31.0,-36.52,2.84,2.84,2.84,81.51,1036.56
128,1,10:00,8.95,4.66,31.75,31.58,-46.31,3.77,3.77,3.77,93.97,1008.97
128,1,10:10,8.91,1.33,32.3,32.08,-43.76,1.48,1.48,1.48,83.13,1136.38
128,1,10:20,8.29,6.88,32.72,32.6,-43.39,0.01,0.01,0.01,48.31,995.56
