TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
92,1,00:00,,,,,,,,,,
92,1,00:10,4.9,-6.14,30.87,34.02,-73.04,0.06,0.06,0.06,-0.16,232.08
92,1,00:20,5.01,-6.63,30.79,33.99,-73.04,0.03,0.03,0.03,-0.15,230.29
92,1,00:30,5.19,-6.77,30.73,33.9,-73.04,0.04,0.04,0.04,-0.15,265.32
92,1,00:40,5.28,-7.62,30.65,33.85,-73.04,0.02,0.03,0.02,-0.14,252.25
92,1,00:50,4.65,-10.07,30.56,33.7,-73.04,0.03,0.03,0.03,-0.15,168.14
92,1,01:00,4.56,-10.01,30.41,33.55,-73.04,0.03,0.03,0.03,-0.15,175.95
92,1,01:10,4.15,-7.2,30.23,33.28,-81.19,0.03,0.03,0.03,-0.14,161.71
92,1,01:20,3.73,-4.07,30.08,33.16,-85.48,0.02,0.02,0.02,-0.14,143.65
92,1,01:30,3.71,-4.81,30.0,33.09,-85.48,0.02,0.02,0.02,-0.17,142.49
92,1,01:40,4.13,-4.77,29.87,32.99,-85.48,0.02,0.02,0.02,-0.17,167.7
92,1,01:50,4.52,-7.25,29.78,32.84,-85.48,0.02,0.02,0.02,-0.15,181.29
92,1,02:00,5.06,-10.6,29.72,32.67,-85.48,0.02,0.02,0.02,-0.14,198.6
92,1,02:10,5.36,-10.46,29.7,32.59,-85.48,0.02,0.02,0.02,-0.15,239.87
92,1,02:20,4.78,-8.18,29.7,32.59,-85.48,0.03,0.03,0.03,-0.14,207.95
92,1,02:30,4.56,-7.4,29.66,32.53,-85.48,0.04,0.04,0.04,-0.17,180.04
92,1,02:40,5.29,-8.05,29.61,32.47,-93.03,0.06,0.06,0.06,-0.15,246.27
92,1,02:50,5.06,-9.77,29.5,32.44,-97.96,0.04,0.04,0.04,-0.16,218.88
92,1,03:00,4.91,-10.84,29.5,32.3,-97.96,0.06,0.06,0.06,-0.15,198.76
92,1,03:10,5.12,-9.64,29.5,32.29,-97.96,0.09,0.09,0.09,-0.17,239.03
92,1,03:20,5.37,-8.48,29.52,32.3,-97.96,0.05,0.05,0.05,-0.18,261.57
92,1,03:30,5.1,-8.63,29.56,32.41,-97.96,0.03,0.03,0.03,-0.16,238.03
92,1,03:40,4.85,-9.23,29.52,32.39,-99.56,0.04,0.04,0.04,-0.18,210.91
92,1,03:50,5.09,-4.24,29.5,32.33,-110.49,1.36,1.36,1.36,-0.16,302.5
92,1,04:00,6.47,-6.5,29.52,32.49,-110.49,5.51,5.51,5.51,-0.25,450.28
92,1,04:10,6.66,-6.5,29.59,32.59,-110.49,8.15,8.15,8.15,-0.19,454.47
92,1,04:20,6.13,-0.55,29.74,32.72,-110.52,10.59,10.59,10.59,-0.19,435.97
92,1,04:30,6.39,0.64,29.88,32.9,-110.54,11.42,11.42,11.42,-0.21,444.7
92,1,04:40,6.57,-0.46,29.91,33.02,-110.54,10.99,10.99,10.99,-0.16,472.51
92,1,04:50,6.57,-0.03,29.93,33.14,-110.54,11.17,11.17,11.17,-0.23,479.37
92,1,05:00,6.21,-0.25,29.95,33.2,-110.54,11.09,11.09,11.09,-0.22,428.14
92,1,05:10,5.95,-2.09,29.98,33.2,-110.54,10.09,10.09,10.09,-0.2,439.6
92,1,05:20,5.57,-3.04,29.95,33.21,-110.54,8.42,8.42,8.42,-0.21,447.44
92,1,05:30,4.66,-1.96,29.89,33.21,-110.54,3.45,3.45,3.45,-0.19,368.37
92,1,05:40,5.73,-6.2,29.7,33.11,-110.54,3.64,3.64,3.64,-0.2,345.83
92,1,05:50,6.47,-7.2,29.7,33.09,-110.54,4.72,4.72,4.72,-0.21,448.56
92,1,06:00,6.28,-7.89,29.77,33.09,-110.54,4.88,4.88,4.88,-0.18,430.86
92,1,06:10,6.49,-8.1,29.64,32.93,-117.49,7.13,7.13,7.13,-0.16,401.99
92,1,06:20,8.35,-6.84,29.61,32.88,-123.0,12.18,12.18,12.18,-0.2,454.05
92,1,06:30,8.16,-4.35,29.3,32.69,-132.05,13.4,13.4,13.4,-0.18,436.46
92,1,06:40,8.43,5.96,29.24,32.79,-135.37,16.03,16.03,16.03,-0.21,464.07
92,1,06:50,9.46,3.51,29.07,32.62,-135.37,18.27,18.27,18.27,-0.17,443.41
92,1,07:00,9.62,0.81,28.81,32.45,-135.37,17.77,17.77,17.77,-0.18,428.33
92,1,07:10,10.58,2.93,28.71,32.33,-135.37,21.23,21.23,21.23,-0.19,364.84
92,1,07:20,10.87,3.93,28.79,32.29,-135.37,18.7,18.7,18.7,-0.2,537.31
92,1,07:30,11.08,4.38,28.75,32.28,-135.37,19.74,19.74,19.74,-0.25,485.24
92,1,07:40,10.86,4.6,28.69,32.29,-135.4,18.4,18.4,18.4,-0.23,561.07
92,1,07:50,11.24,5.83,28.71,32.28,-135.43,18.46,18.46,18.46,-0.24,609.77
92,1,08:00,10.95,6.06,28.84,32.41,-135.43,17.35,17.35,17.35,-0.2,700.08
92,1,08:10,10.27,4.92,28.8,32.59,-135.43,15.21,15.21,15.21,-0.2,828.54
92,1,08:20,9.84,2.55,28.89,32.8,-135.43,12.46,12.46,12.46,5.13,807.28
92,1,08:30,9.46,-0.63,29.07,33.05,-135.43,8.31,8.31,8.31,144.26,925.41
92,1,08:40,9.61,3.99,29.36,33.04,-135.43,19.08,19.08,19.08,109.54,344.33
92,1,08:50,11.9,8.75,29.82,33.34,-135.43,19.74,19.74,19.74,102.83,546.25
92,1,09:00,11.32,7.09,30.21,33.64,-135.43,19.9,19.9,19.9,69.03,503.57
92,1,09:10,11.18,7.17,30.39,33.77,-135.43,18.07,18.07,18.07,48.49,627.78
92,1,09:20,10.1,8.45,30.73,34.19,-135.43,17.25,17.25,17.25,14.95,546.18
92,1,09:30,10.05,10.13,31.05,34.62,-135.43,12.63,12.63,12.63,77.55,1072.26
92,1,09:40,10.07,3.58,31.29,35.05,-127.72,14.3,14.3,12.76,43.1,890.67
92,1,09:50,9.22,-2.79,31.37,35.05,-122.79,19.94,19.94,17.48,51.59,663.02
92,1,10:00,8.99,-0.91,31.68,35.7,-122.79,7.94,7.94,7.94,94.69,1007.44
92,1,10:10,8.77,-3.12,31.94,35.88,-122.79,18.03,18.03,13.72,51.68,754.47
92,1,10:20,8.62,-1.18,32.14,36.38,-122.79,0.02,0.01,0.02,46.86,975.05
92,1,10:30,7.64,2.91,32.5,36.8,-122.79,0.01,0.01,0.01,5.97,846.64
92,1,10:40,6.85,3.7,32.79,37.22,-117.2,0.01,0.01,0.0,-13.77,658.18
92,1,10:50,7.7,-1.55,32.92,37.31,-110.26,0.01,0.01,0.01,-37.02,724.22
92,1,11:00,7.97,4.75,33.19,37.76,-110.26,0.13,0.13,0.13,-96.42,863.63
92,1,11:10,7.03,2.13,33.34,37.96,-108.6,0.01,0.01,0.02,-146.96,622.9
92,1,11:20,6.35,-2.46,33.48,37.89,-97.79,0.01,0.01,0.02,-166.21,472.89
92,1,11:30,6.9,2.85,33.64,37.99,-87.06,0.01,0.01,0.02,-194.64,575.92
92,1,11:40,6.48,-2.7,33.69,37.97,-85.87,0.01,0.01,0.02,-161.98,462.87
92,1,11:50,7.38,4.17,34.03,38.29,-92.65,0.01,0.01,0.02,-281.58,757.6
92,1,12:00,7.03,1.68,34.19,38.49,-67.61,0.21,0.21,0.21,-177.91,546.24
92,1,12:10,6.16,-0.89,34.26,38.51,-77.14,0.01,0.01,0.01,-64.9,452.23
92,1,12:20,5.96,2.02,34.57,38.73,-56.12,0.01,0.01,0.01,-40.33,410.35
92,1,12:30,6.87,-1.9,34.59,38.81,-71.74,0.04,0.04,0.05,-138.92,561.95
92,1,12:40,5.62,3.05,34.87,39.05,-71.89,0.01,0.01,0.01,-107.34,397.85
92,1,12:50,5.16,-2.35,35.13,39.1,-52.08,0.01,0.01,0.01,-52.26,313.33
92,1,13:00,5.7,-3.81,35.2,39.14,-67.61,0.03,0.02,0.02,-83.85,378.62
