TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
21,1,00:00,,,,,,,,,,
21,1,00:10,5.46,-10.18,31.62,42.59,170.92,0.35,0.35,0.35,-0.08,293.28
21,1,00:20,5.11,-10.16,31.58,42.74,170.92,0.06,0.06,0.05,-0.04,268.4
21,1,00:30,4.8,-2.57,31.47,42.77,160.98,0.09,0.09,0.09,-0.07,252.73
21,1,00:40,4.74,1.37,31.31,42.54,158.4,0.03,0.03,0.03,-0.07,253.02
21,1,00:50,4.55,1.31,31.25,42.37,158.4,0.03,0.03,0.02,-0.07,229.24
21,1,01:00,4.85,1.28,31.16,42.19,158.4,0.03,0.03,0.03,-0.07,266.07
21,1,01:10,4.85,4.53,31.02,41.95,158.4,0.02,0.02,0.02,-0.08,264.56
21,1,01:20,4.47,4.44,30.93,41.79,158.4,0.02,0.02,0.02,-0.01,217.63
21,1,01:30,4.3,-2.71,30.73,41.79,158.4,0.02,0.02,0.02,-0.09,184.73
21,1,01:40,4.37,-6.81,30.55,41.79,158.4,0.02,0.02,0.02,-0.04,198.79
21,1,01:50,4.63,-7.75,30.38,41.7,158.4,0.02,0.02,0.02,-0.1,220.59
21,1,02:00,4.58,-2.39,30.27,41.56,149.57,0.02,0.02,0.02,-0.09,209.14
21,1,02:10,4.62,3.83,30.11,41.31,145.85,0.03,0.03,0.03,-0.09,227.68
21,1,02:20,4.89,10.23,30.04,41.06,145.85,0.03,0.03,0.03,-0.07,267.41
21,1,02:30,5.87,1.19,29.99,40.71,145.85,0.68,0.68,0.68,-0.1,403.66
21,1,02:40,5.74,-7.39,29.9,40.62,141.9,0.91,0.91,0.91,-0.09,329.82
21,1,02:50,5.29,-0.04,29.9,40.64,133.35,0.32,0.32,0.32,-0.07,295.32
21,1,03:00,5.25,8.59,29.9,40.57,133.35,0.27,0.27,0.27,-0.06,286.47
21,1,03:10,5.3,3.7,29.83,40.4,133.35,0.51,0.51,0.51,-0.05,287.96
21,1,03:20,5.02,2.21,29.79,40.4,133.35,0.29,0.29,0.29,-0.07,260.25
21,1,03:30,5.29,-0.1,29.65,40.38,133.35,0.06,0.06,0.06,-0.08,283.59
21,1,03:40,5.19,-3.48,29.59,40.3,133.35,0.2,0.2,0.2,-0.1,310.58
21,1,03:50,5.49,-8.84,29.59,40.47,133.35,1.57,1.57,1.57,-0.1,375.84
21,1,04:00,5.74,-10.14,29.59,40.66,133.35,4.52,4.52,4.52,-0.05,335.46
21,1,04:10,6.43,-3.25,29.59,40.52,133.35,5.98,5.98,5.98,-0.1,337.45
21,1,04:20,7.18,1.3,29.7,40.04,133.35,7.65,7.65,7.65,-0.11,350.03
21,1,04:30,7.43,2.67,29.79,39.66,133.35,8.38,8.38,8.38,-0.09,343.49
21,1,04:40,7.06,3.23,29.79,39.47,133.35,7.63,7.63,7.63,-0.1,351.82
21,1,04:50,7.12,1.56,29.79,39.4,133.35,7.54,7.54,7.54,-0.07,356.13
21,1,05:00,6.98,-0.4,29.82,39.44,133.35,7.27,7.27,7.27,-0.07,344.52
21,1,05:10,6.99,-1.4,29.9,39.49,133.35,7.44,7.44,7.44,-0.13,343.83
21,1,05:20,6.84,-0.45,29.9,39.53,133.35,6.36,6.36,6.36,-0.09,363.83
21,1,05:30,6.03,-6.06,29.9,39.76,133.35,5.14,5.14,5.14,-0.12,368.88
21,1,05:40,6.14,-5.64,29.9,40.22,127.17,5.02,5.02,5.02,-0.11,351.67
21,1,05:50,6.14,0.02,29.81,40.13,120.73,5.11,5.11,5.11,-0.07,355.1
21,1,06:00,7.26,-4.22,29.73,39.93,120.73,8.13,8.13,8.13,-0.07,349.45
21,1,06:10,8.57,-7.25,29.69,39.6,118.24,9.41,9.41,9.41,-0.09,397.71
21,1,06:20,9.45,-9.09,29.57,39.28,108.25,12.04,12.04,12.04,-0.07,381.75
21,1,06:30,10.27,2.15,29.39,38.48,108.23,13.97,13.97,13.97,-0.08,385.21
21,1,06:40,10.3,7.71,29.21,37.84,108.23,13.85,13.85,13.85,-0.12,384.27
21,1,06:50,10.7,5.84,29.2,37.39,108.23,14.31,14.31,14.31,-0.06,411.65
21,1,07:00,10.21,2.22,29.02,37.17,108.23,13.98,13.98,13.98,-0.12,380.76
21,1,07:10,10.35,1.44,28.77,36.95,108.23,63.56,63.55,63.55,-0.19,84.79
21,1,07:20,11.41,1.03,29.42,36.63,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,07:30,11.76,-3.68,29.71,36.33,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,07:40,11.72,-2.2,29.59,36.18,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,07:50,11.74,1.01,29.59,35.91,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,08:00,11.72,-1.14,29.52,35.75,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,08:10,11.33,-0.31,29.46,35.59,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,08:20,10.81,-2.9,29.5,35.57,108.23,90.35,90.34,90.34,-0.3,-0.3
21,1,08:30,10.72,0.09,29.65,35.64,108.23,35.97,35.97,35.97,42.02,222.96
21,1,08:40,9.75,4.16,29.63,35.6,108.23,36.31,36.31,36.31,51.05,179.87
21,1,08:50,9.89,1.32,29.75,35.45,108.23,90.35,90.33,90.36,-0.3,-0.3
21,1,09:00,9.98,-1.38,30.31,35.23,108.23,90.35,90.33,90.36,-0.3,-0.3
21,1,09:10,11.48,0.52,30.74,35.25,108.23,90.35,90.33,90.36,-0.3,-0.3
21,1,09:20,9.44,1.33,30.94,35.26,108.23,90.35,90.33,90.36,-0.3,-0.3
21,1,09:30,9.3,5.05,31.13,35.28,108.23,90.35,90.33,90.36,-0.3,-0.3
21,1,09:40,9.8,11.08,31.33,35.45,108.23,90.35,90.33,90.36,-0.3,-0.3
21,1,09:50,10.46,8.94,31.54,35.58,109.16,90.35,90.33,90.36,-0.3,-0.3
21,1,10:00,10.53,0.38,31.82,35.8,114.29,16.09,16.09,16.09,55.69,613.15
21,1,10:10,10.24,6.06,31.91,36.51,109.3,2.35,2.35,2.35,27.6,1256.45
21,1,10:20,9.97,-2.73,32.1,37.79,120.89,0.26,0.26,0.26,-39.73,1240.41
21,1,10:30,9.6,-3.84,32.33,39.2,121.87,0.07,0.07,0.07,-17.69,1203.87
21,1,10:40,8.49,3.89,32.57,40.49,121.88,0.01,0.01,0.02,-21.03,987.53
21,1,10:50,8.11,0.35,32.93,41.42,130.27,0.02,0.01,0.02,-44.68,878.65
21,1,11:00,8.79,-3.11,33.11,42.27,134.51,0.02,0.02,0.02,-119.16,1042.37
21,1,11:10,8.53,-5.3,33.42,42.81,146.83,0.02,0.01,0.02,-224.01,919.83
21,1,11:20,7.37,1.77,33.68,43.28,140.75,0.04,0.04,0.04,-252.19,734.01
21,1,11:30,7.42,0.62,33.9,43.79,160.51,0.01,0.01,0.01,-229.85,689.46
21,1,11:40,6.68,1.57,34.08,44.15,158.43,0.01,0.01,0.01,-216.37,606.74
21,1,11:50,7.08,-2.62,34.31,44.46,161.39,0.01,0.01,0.01,-223.51,617.51
21,1,12:00,6.6,-2.49,34.47,44.74,162.8,0.03,0.03,0.03,-175.66,569.69
21,1,12:10,5.97,2.85,34.75,44.85,170.88,0.03,0.03,0.03,-70.33,480.1
21,1,12:20,6.91,3.29,34.96,45.08,188.63,0.02,0.02,0.02,-70.18,617.71
21,1,12:30,7.71,-0.53,35.04,45.0,176.69,0.13,0.13,0.12,-180.89,740.88
21,1,12:40,6.11,-3.68,35.24,45.41,176.96,0.05,0.04,0.01,-119.0,448.91
21,1,12:50,6.44,6.83,35.5,45.35,191.71,0.07,0.07,0.04,-97.35,535.0
21,1,13:00,7.41,-5.79,35.69,45.44,187.03,0.01,0.01,0.01,-128.5,642.32
21,1,13:10,6.43,2.82,35.75,45.79,165.03,0.01,0.01,0.01,-121.49,545.38
21,1,13:20,5.75,-0.83,36.01,45.84,182.63,0.01,0.01,0.01,-82.2,427.01
21,1,13:30,7.52,2.54,36.27,45.74,208.1,0.03,0.03,0.03,-138.84,762.03
21,1,13:40,4.68,-1.18,36.26,46.32,212.31,0.01,0.01,0.01,-139.96,228.67
21,1,13:50,6.15,-7.1,36.3,46.51,184.58,0.02,0.02,0.02,-267.83,415.0
21,1,14:00,6.03,6.38,36.48,46.67,195.23,0.01,0.01,0.01,-268.01,370.51
21,1,14:10,5.34,1.45,36.59,46.17,182.22,0.01,0.01,0.01,-243.24,344.63
21,1,14:20,4.14,-1.16,36.7,46.65,202.75,0.01,0.01,0.01,-170.88,219.06
21,1,14:30,4.21,-1.9,36.85,47.3,193.88,4.01,4.01,4.01,-49.43,78.31
21,1,14:40,3.34,7.39,37.07,46.63,179.84,0.01,0.01,0.01,-59.15,124.15
21,1,14:50,3.02,-4.32,37.26,46.98,179.17,34.87,34.88,34.88,-8.24,6.98
21,1,15:00,2.87,-2.67,37.42,47.09,161.38,0.01,0.01,0.01,-53.41,68.31
21,1,15:10,2.73,4.48,37.56,47.15,150.17,1.05,1.05,1.05,-36.19,36.84
21,1,15:20,5.07,5.14,37.73,47.41,177.78,1.59,1.59,1.59,-165.42,309.64
21,1,15:30,3.25,-5.68,37.74,46.75,175.7,0.01,0.01,0.01,-67.11,106.22
21,1,15:40,5.95,7.95,37.77,46.8,197.49,0.02,0.01,0.02,-222.69,398.8
21,1,15:50,6.87,2.55,37.81,46.1,213.89,0.03,0.03,0.03,-257.49,597.42
21,1,16:00,6.32,1.42,37.79,45.87,210.2,0.01,0.01,0.01,-229.36,494.88
21,1,16:10,5.03,-1.87,37.85,46.24,210.86,0.01,0.01,0.01,-212.32,262.12
21,1,16:20,4.68,3.21,37.9,47.38,189.17,0.01,0.01,0.01,-159.67,217.77
21,1,16:30,3.0,11.99,38.0,47.52,208.29,0.01,0.01,0.01,-62.12,85.23
21,1,16:40,4.92,-5.62,38.09,47.75,221.31,0.01,0.01,0.01,-155.65,223.71
21,1,16:50,3.85,0.59,38.09,47.73,217.89,0.01,0.01,0.01,-64.25,98.06
21,1,17:00,4.11,-0.5,38.09,47.74,214.17,0.01,0.01,0.01,-131.51,184.66
21,1,17:10,5.24,-8.09,38.09,47.94,180.52,0.01,0.01,0.01,-132.89,235.65
21,1,17:20,3.43,-2.79,37.96,47.66,169.62,0.01,0.01,0.01,-42.96,103.79
21,1,17:30,3.75,4.46,37.73,47.88,185.55,4.41,4.41,4.41,-33.67,64.66
21,1,17:40,5.53,-2.88,37.54,47.06,195.38,0.01,0.01,0.01,-191.25,354.16
21,1,17:50,5.62,-5.15,37.47,46.35,186.69,0.01,0.01,0.01,-137.05,319.14
21,1,18:00,3.86,6.26,37.4,46.51,194.33,0.01,0.01,0.01,-36.06,159.47
21,1,18:10,3.87,-1.59,37.4,46.69,200.56,0.01,0.01,0.01,-57.78,115.99
21,1,18:20,5.34,-2.6,37.48,46.92,207.35,0.01,0.01,0.01,-164.85,336.56
21,1,18:30,5.38,-3.07,37.49,46.53,209.46,0.02,0.02,0.02,-156.82,307.75
21,1,18:40,6.37,1.5,37.56,46.27,200.41,0.01,0.01,0.01,-180.83,495.07
21,1,18:50,6.0,-8.46,37.46,46.25,206.59,0.01,0.01,0.01,-102.9,386.08
21,1,19:00,6.41,-0.12,37.32,46.15,206.59,0.01,0.01,0.01,-139.47,509.37
21,1,19:10,4.98,-2.67,37.26,46.27,202.07,0.01,0.01,0.01,-60.44,239.25
21,1,19:20,4.34,-0.3,37.16,46.56,194.04,0.01,0.01,0.01,-31.93,195.91
21,1,19:30,5.64,1.64,37.04,46.52,194.04,0.01,0.01,0.01,-84.06,389.92
